Howard C. Kiehl (contractor; decorator; painter),500 W. Central,1931,"28.54190960419076, -81.38506008620926"
Oldsmobile Agency (automobile dealer),501 W. Central,1931,"28.542145227362603, -81.38507081504432"
Barnes & Son (automobile service),501 W. Central Ave.,1931,"28.542145227362603, -81.38507081504432"
Berts' Top & Body Shop (automobile service),501 W. Central Ave.,1931,"28.542145227362603, -81.38507081504432"
Exide Battery & Elec Svc Co,503 W. Central,1931,"28.542324300620724, -81.38518883222977"
Clark-Brewer (tractors),531 W. Central,1931,"28.542406087553623, -81.38648635767039"
W.E. Smythe & Son (automobile dealer),535 W. Central Ave.,1931,"28.542539400604802, -81.38654546296513"
Richards Auto Top Shop,539 W. Central,1931,"28.54241317572336, -81.3867015629651"
L.B. Fort Inc. (garage),539 W. Central,1931,"28.54241317572336, -81.3867015629651"
Orange County Duco Co (paints),539 W. Central,1931,"28.54241317572336, -81.3867015629651"
Standard Oil Co. (filling station),601 W. Central Ave.,1931,"28.54209810004265, -81.38710313597645"
Orlando Armature Works&comma; Inc.,611 W. Central Ave.,1931,"28.542204475723548, -81.38724086296511"
T.K. Johnson Inc. (automobile dealer),615 W. Central,1931,"28.54219076263255, -81.3874809288352"
C.T. Walker Radiator Shop,628 W. Central,1931,"28.54179310067193, -81.38822196296516"
Bell's Square Deal Garage,632 W. Central,1931,"28.54180030067129, -81.38843013412992"
Medlock Tractor Co.,632 W. Central,1931,"28.54180030067129, -81.38843013412992"
Independent Wrecker Co. (automobile service),711 W. Central Ave.,1931,"28.54227755081933, -81.38957246296515"
Bills Yellow Wrecker,711 W. Central Ave.,1931,"28.54227755081933, -81.38957246296515"
Coite W. Hill Inc. (automobile trucks),1229 W. Central,1931,"28.542190850811597, -81.39687706296517"
Tyree-Persons Stores Inc. (department store),10 W. Church,1931,"28.54016825475595, -81.37935914690318"
Baker Bros. Co. Inc. (meat markets),17 W. Church,1931,"28.54069131897721, -81.37944435861762"
Hyer & Davis (investments),17 W. Church,1931,"28.54069131897721, -81.37944435861762"
United Markets Inc. (Store No. 7),20 W. Church,1931,"28.540164102050785, -81.37948924439327"
Federal Clothing Store,25 W. Church,1931,"28.540630667271724, -81.37957598248563"
B.J. Cohen & Co. (department store),42 W. Church,1931,"28.540168767302717, -81.37980578248566"
Rialto Theatre,45 W. Church,1931,"28.540437481268405, -81.38007118287403"
F & F Ladies Shop,46 W. Church,1931,"28.54019405381265, -81.37985364848245"
W.H. Swan & Co. Inc. (dry goods),50 W. Church,1931,"28.54023415376487, -81.38025967452666"
C.A. Brooks (radios),61 W. Church,1931,"28.540427386843653, -81.38057932911194"
Orlando Modern Cleaners,62 W. Church ,1931,"28.540269516802454, -81.38056860027689"
Barkis Cigar Store,71 W. Church,1931,"28.540427086843966, -81.38065143770464"
Cullen's Transfer Co.,71 W. Church,1931,"28.540427086843966, -81.38065143770464"
Williams Department Store,115 W. Church,1931,"28.540392124175323, -81.38103297326822"
Teague Furniture Co.,116 W. Church,1931,"28.540179811028825, -81.38106948248564"
Chas Vogt Transfer Co,116 W. Church,1931,"28.540179811028825, -81.38106948248564"
Pearl Hotel,117 W. Church,1931,"28.540407498482622, -81.38103054015572"
Safer's National Grocery,125 W. Church,1931,"28.54050719848262, -81.38138018248567"
Siemmons Store (dry goods),129 W. Church,1931,"28.54044148594837, -81.3814848002769"
James Fish & Poultry Market,132 W. Church,1931,"28.540205711027657, -81.38157436469439"
A & A Store (dry goods; women's apparel),145 W. Church,1931,"28.54048985474871, -81.38158943340832"
Turners Furniture Exchng,211 W. Church,1931,"28.540502779193133, -81.38223917084048"
Manuels Fish & Poultry Market,211 W. Church,1931,"28.540502779193133, -81.38223917084048"
Household Hardware,218 W. Church,1931,"28.540185973035033, -81.38218226593389"
Bookhardt Paint Co.,224 W. Church,1931,"28.540157697756385, -81.38229223649309"
Orange Furniture Co.,229 W. Church,1931,"28.54049345474866, -81.38233310212216"
Dr. J.B. Callahan (physicians & surgeons),243 W. Church,1931,"28.540502636078475, -81.38252102360399"
Three Friends Furniture Co.,247 W. Church,1931,"28.540365056072492, -81.38257514998796"
Mather Wagoner Furniture Co.,301 W. Church,1931,"28.540330554752334, -81.38311168248562"
Serros Fish & Poultry Co.,311 W. Church,1931,"28.54033779848262, -81.38317394690316"
Purcell & Co. (clothing),315 W. Church,1931,"28.540340254752127, -81.38319148248564"
John Jorgenson Fish Co.,323 W. Church,1931,"28.540336313383904, -81.38323681084783"
Davis Furniture Co.,326 W. Church,1931,"28.540053942206793, -81.38317528246672"
Hillman Dry Goods Co.,334 W. Church,1931,"28.54005198593094, -81.38323784690314"
Dr. S.A. Tillman (col) (dentist),407 W. Church,1931,"28.540370954751413, -81.38408536469441"
Shanly's Sundry Store,413 W. Church,1931,"28.54033745475216, -81.3842579646944"
Dr. William Monroe Wells (physicians & surgeons),445 W. Church,1931,"28.540312998482644, -81.38472658248564"
Taylor's Drug Store,447 W. Church,1931,"28.540281198482614, -81.38473254690315"
Dr. H.W. Wooden (physicians & surgeons),447 W. Church,1931,"28.540281198482614, -81.38473254690315"
Dixie Cafe,500 W. Church,1931,"28.540104897718592, -81.38501175549587"
F.P. Hanft (insurance),504 W. Church,1931,"28.540006998482657, -81.38524236469442"
I.P. Davis (dentist),512 W. Church,1931,"28.540031, -81.385314"
Sanitary Market,522 W. Church,1931,"28.540041, -81.385428"
S.G. Baker (insurance),527 W. Church,1931,"28.54028891102396, -81.38552148248564"
Stone & Butler Funeral Home,546 W. Church,1931,"28.539928679876592, -81.38600120027688"
Dr. C.L. Eccleston (dentist),555 W. Church,1931,"28.540305761187515, -81.38602200765804"
Dr. I. Sylvester Hankins (phyisicians & surgeons),555 W. Church,1931,"28.540305761187515, -81.38602200765804"
Purcell Battery & Radiator Svs Co,609 W. Church,1931,"28.540257436830284, -81.3873961646755"
Looke's Service Station,618 W. Church,1931,"28.540027714083873, -81.38782141805237"
Standard Oil Co. (filling station),645 W. Church,1931,"28.540640693930307, -81.38818296536512"
Wolfe's Orlando Auto Wrecking Co.,711 W. Church,1931,"28.540470598482617, -81.38967260027688"
Bridges Grocery,808 W. Church,1931,"28.539849281369595, -81.39155872978262"
Fifty-Fifty Service Station,923 W. Church,1931,"28.54034525475199, -81.39269944690315"
Taylor's Service Station,1001 W. Church,1931,"28.54019534296154, -81.39322630212219"
Orlando Battery Service Co,1011 W. Church,1931,"28.540410167286538, -81.3934832646944"
C.A. Prange Brake Lining Sta.,1014 W. Church,1931,"28.53946546372607, -81.39400782319355"
Gleason Baily Co. (agricultural implements),1016 W. Church,1931,"28.540010122526184, -81.39465931147816"
Orlando Auto Paint Shop,1018 W. Church,1931,"28.539878186136374, -81.39452276510102"
Russ Mattress Co. Inc.,1122 W. Church,1931,"28.53989073160842, -81.39523236536505"
Barker Poster Advertising Co. (signs),1232 W. Church,1931,"28.540101755897723, -81.3969010009476"
C.J. Joiner (grocers),2000 W. Church,1931,"28.539880007584113, -81.40565790119739"
Albert E. Slauson (contractor),57 W. Colonial,1931,"28.553471895238097, -81.38047876290987"
West Colonial Garage,62 W. Colonial Dr.,1931,"28.55290319966821, -81.38065448989964"
Duval & Wade (filling station),200 W. Colonial,1931,"28.553009285135907, -81.38289793035236"
Amherst Apartments,209 W. Colonial Dr.,1931,"28.553173105893368, -81.38248005861756"
C. Jay Balliet (plumber),312 W. Colonial,1931,"28.55290692193718, -81.38386613998757"
Amherst Grocery,314 W. Colonial,1931,"28.5529059093393, -81.38392099239915"
The Boston Grocery,1101 W. Colonial,1931,"28.553048313982245, -81.39465557818926"
Orlando Steam Laundry Co Inc.,43 W. Concord,1931,"28.551218113097434, -81.37995225005965"
H.M. Jarvis (attorney),69 W. Concord,1931,"28.551257527514778, -81.38026046106462"
Orlando Linen & Towel Supply Co. Inc.,69 W. Concord,1931,"28.551257527514778, -81.38026046106462"
Hendershot Grocery & Meat Market,401 W. Concord,1931,"28.551018665243582, -81.38423750523987"
New England Market,603 S. Division,1931,"28.534735032300848, -81.38468225861769"
Parisian Cleaners,1112 S. Division,1931,"28.52972458962393, -81.38496646106512"
Jones' Service Station (automobile service),44 S. Garland,1931,"28.542946706352367, -81.38237109420012"
Central Paper Co.,46 N. Garland,1931,"28.542927856661468, -81.38237109420017"
Orlando Furniture & Auction Co.,48 N. Garland,1931,"28.542931808222395, -81.38238520566571"
Ayers Electric Co. ofc (electrical contractor),56 N. Garland,1931,"28.542923126027812, -81.38238718989984"
Orlando Coffee Co. Inc.,94 N. Garland,1931,"28.542979675093015, -81.38236573222976"
Electric Fruit Marking Co.,377 N. Garland,1931,"28.547052500194848, -81.38184596106471"
Pounds & Batey Crate Co. (cooperage),400 N. Garland,1931,"28.545927149455594, -81.38247211873484"
City Transfer Co.,528 N. Garland,1931,"28.548840472992012, -81.3819957052399"
Atlas Mfg Co (machine shops),26 N. Gertrude,1931,"28.543866400481757, -81.38101053222974"
Billingley Machine Shop,26 N. Gertrude,1931,"28.543866400481757, -81.38101053222974"
Pickett Lumber Co.,42 N. Gertrude,1931,"28.54382870142569, -81.38103198989981"
Dixie Press (printers),126 S. Gertrude,1931,"28.544090550977074, -81.38129237455969"
Howard Grocery Co.,130 Gertrude Ave.,1931,"28.544155925193454, -81.38133508989982"
W.R. Carmichael (automobile service),Gore Ave.,1931,"28.53133800749787, -81.37673406877063"
S.B. Reuter (lumber),120 W. Gore Ave.,1931,"28.53106713850288, -81.38023270094759"
Howell Sanitarium,200 W. Gore,1931,"28.530873706894074, -81.38103716536513"
United Grocery Co.,500 W. Gore,1931,"28.530761137385955, -81.3849640002769"
Sam Fekany (grocers),600 W. Gore,1931,"28.531092219837166, -81.38823992978269"
Greater Orlando Emplyment Bureau,77 N. Hughey,1931,"28.543444674926285, -81.38291091873494"
S.F. Sallas (plumbers),107 S. Hughey,1931,"28.542025725575787, -81.38288160339475"
U.S. Post Office,115 S. Hughey,1931,"28.5408190508295, -81.38283283222987"
Morse Printing Co.,119 S. Hughey,1931,"28.5408190508295, -81.38283283222987"
Shirriff Ice Cream Co.,128 S. Hughey,1931,"28.540961225766853, -81.38287587455979"
Hart's Market,132 S. Hughey,1931,"28.540909150694105, -81.38292821873496"
Hughey St. Market,132 S. Hughey,1931,"28.540909150694105, -81.38292821873496"
Hinchey Iron Works,221 S. Hughey,1931,"28.540753075563956, -81.38282210339486"
Hotel Marie,432 S. Hughey,1931,"28.53888460010494, -81.3829979629653"
Orange Lumber Co.,628 S. Hughey,1931,"28.533435950033237, -81.38285512063592"
Ron's Drug Store,640 S. Hughey,1931,"28.533578778465674, -81.38284326296554"
Carter Lumber Co.,740 S. Hughey,1931,"28.53247365307728, -81.3826857476247"
McLeod Line Inc. (transfer company),920 S. Hughey,1931,"28.530303549754837, -81.38278223413046"
Reo Service Garage,2137 W. Jackson,1931,"28.53919507572158, -81.4083866322299"
McCormick-Hannah Inc. (building materials),W. Jefferson,1931,
Auto Storage Co.,41 W. Jefferson,1931,"28.544922418597967, -81.38010036536505"
California Spray Chemical Co.,61 W. Jefferson,1931,"28.544720993929744, -81.38063926536508"
Central Warehouse & Storage Co.,63 W. Jefferson,1931,"28.54488283093769, -81.38063932978258"
A.B.C. Transfer Company (general hauling),63 W. Jefferson,1931,"28.54488283093769, -81.38063932978258"
Mike Gazil (grocers),428 Jernigan,1931,"28.53718309732949, -81.39220334354077"
