Yale Orgon Builders Sales Inc.,2114 W. Central Blvd.,1972,"28.541684550766654, -81.40833669180037"
Central Mobilaire Inc. (air conditioning),2116 W. Central Blvd.,1972,"28.541583275723767, -81.40823716296515"
Filter Mainteinance Corp. (air conditioning service) ,2120 W. Central Blvd.,1972,"28.541701100680267, -81.40868603412997"
Meinke Model Engineering,2122 W. Central Blvd.,1972,"28.541681650766307, -81.40875244762432"
Inudstrial Optics,2125 W. Central Blvd.,1972,"28.542494800608786, -81.40895520529467"
Dun-Rite Industries (machinist),2141 W. Central Blvd.,1972,"28.5421503006398, -81.40939410529475"
Douglas Sign Studios,23 W. Church St.,1972,"28.540436327655552, -81.37953662653074"
Diamond & Gold Pawn Shop,27 W. Church St.,1972,"28.54063381100846, -81.37966188246672"
Neal's Wholsale Wachmaker & Jewelers Supplies,27 W. Church St.,1972,"28.54063381100846, -81.37966188246672"
Modern Pawn Shop,52 W. Church St.,1972,"28.54004334869309, -81.3800608088696"
Junior League of Orlando Inc.,53 W. Church St.,1972,"28.540467736956064, -81.38014120886959"
Junior League Thrift Shop,53 W. Church St.,1972,"28.540467736956064, -81.38014120886959"
Goodwill Industries of Central Florida,102 W. Church St.,1972,"28.539894600473627, -81.38101896284908"
Goodwill Industries of Central Florida,122 W. Church St.,1972,"28.540214760849988, -81.38113420457324"
B E Purcell Co. (general merchandise-retail),124 W. Church St.,1972,"28.540214760849988, -81.38113420457324"
Mark Leon Jeweler,127 W. Church St.,1972,"28.540512098482587, -81.3813677646944"
Mather of Orlando Inc.,129 W. Church St.,1972,"28.54044148594837, -81.3814848002769"
Orange TV Service,328 W. Church St.,1972,"28.54005404220679, -81.38319226469439"
Hanna's (general merchandise-retail),332 W. Church St.,1972,"28.54005424220681, -81.38322354690315"
Johnson's Janitor Service,401 W. Church St.,1972,"28.540328071504472, -81.38389065289927"
Church of Christ,409 W. Church St.,1972,"28.540347392061104, -81.3841524199134"
Aris & Irene's Dining Room,417 W. Church St.,1972,"28.540310198482626, -81.38435608248564"
Lincoln Arms Apartments,434 W. Church St.,1972,"28.5399904547599, -81.38469538248566"
Givens Income Tax Service,440 W. Church St.,1972,"28.539985742205253, -81.38471676469442"
C & R Recreation,445 W. Church St.,1972,"28.540312998482644, -81.38472658248564"
Rudy's Style Salon,526 W. Church St.,1972,"28.53998886731475, -81.38548036469442"
Bird in the Bag (restaurant),534 W. Church St.,1972,"28.5399916547599, -81.38561018248565"
Welch's Studio,539 W. Church St.,1972,"28.54029497983564, -81.38565796899074"
Skeeter's Place (furnished rooms),544 W. Church St.,1972,"28.539926923597857, -81.38593538248564"
Sam's Barber Shop,546 W. Church St.,1972,"28.539928679876592, -81.38600120027688"
Church of the Living God in Christ,547 W. Church St.,1972,"28.54028505475334, -81.38568034690316"
Butler's Beauty Shop,553 W. Church St.,1972,"28.54029653610616, -81.38579244874846"
Nelson's Bail Bonding Agency,559 1/2 W. Church St.,1972,"28.54028254803942, -81.38576071013956"
John's Pool Room,563 W. Church St.,1972,"28.540312429998085, -81.38600147023028"
Las Vegas Billiard Room,564 W. Church St.,1972,"28.539883967321842, -81.3862541646944"
Riley's Made to Measure Clothes,573 W. Church St.,1972,"28.540322655496144, -81.38621169073011"
Prayer & Faith Center,589 W. Church St.,1972,"28.540322606796128, -81.38630641017403"
Davis Superette,600 W. Church St.,1972,"28.539907454332916, -81.38715436240496"
Wigs by Juanita,604 W. Church St.,1972,"28.53985710881963, -81.38726768665278"
Bush Radio & TV Service,606 W. Church St.,1972,"28.539856465938254, -81.38729352227247"
Hotel Sadler,619 W. Church St.,1972,"28.54042799848259, -81.38777968246674"
Perry's Coffee Shop,619 W. Church St.,1972,"28.54042799848259, -81.38777968246674"
Mercury Oil Service Station,700 W. Church St.,1972,"28.53994351904419, -81.38936530094753"
Mademoiselle Beauty Salon,707 W. Church St.,1972,"28.540478467281968, -81.3895586646944"
Carver Beauty & Barber Supply,709 W. Church St.,1972,"28.54046864221602, -81.3896182646944"
Church of Christ,711 W. Church St.,1972,"28.540470598482617, -81.38967260027688"
West Side Grill,712 W. Church St.,1972,"28.540005911036584, -81.38971416469442"
Faith Temple Church of God in Christ,715 W. Church St.,1972,"28.54025799956547, -81.3897808536506"
Candy Stripe Dress & Uniform Shop,718 W. Church St.,1972,"28.5396956110505, -81.38996038248564"
Williams Barber Shop,731 W. Church St.,1972,"28.54030365475294, -81.39028906469439"
Miller & Floyd Post 30 (American Vets),733 W. Church St.,1972,"28.540303454752944, -81.39036298248563"
Hylick Rooms,737 W. Church St.,1972,"28.540239005667427, -81.39047524935422"
Florida Bumper Sales,741 W. Church St.,1972,"28.5403106422126, -81.39080563585935"
Yocam Batteries Inc. (Div of Connrex Inc),747 W. Church St.,1972,"28.5406436547453, -81.39094624690314"
G. L. Bradfor Concrete Placing Company,805 1/2 W. Church St.,1972,"28.540357384691543, -81.39126156321119"
King Neptune Seafood & Poultry No 2,811 W. Church St.,1972,"28.540276131556674, -81.3913884297826"
Orange Automotive Works Inc.,923 W. Church St.,1972,"28.54034525475199, -81.39269944690315"
Santo's Automotive Service,1008 W. Church St.,1972,"28.539874585923023, -81.39349058248565"
Qual-Tech Inc.,1015 W. Church St.,1972,"28.540381943649923, -81.39380891190096"
Central Star Studio,1122 W. Church St.,1972,"28.53989073160842, -81.39523236536505"
National Paint & Body Shop,1124 W. Church St.,1972,"28.540031781377706, -81.39544930094758"
B. J. Auto Parts,1133 W. Church St.,1972,"28.54035320646881, -81.39541672978257"
Community Baptist Church,1229 W. Church St.,1972,"28.540423206465604, -81.39684976536508"
Tom's Automatic Transmission Service,1310 W. Church St.,1972,"28.53989060648957, -81.39787326536509"
E. C. Ernst Inc. (electric),1338 W. Church St.,1972,"28.539896881371778, -81.39875209420013"
Action Church of the Apostles,1403 W. Church St.,1972,"28.54109041894141, -81.40035009420012"
Great South Supply Co. Inc.,1500 W. Church St.,1972,"28.539762776246054, -81.40070186106486"
Henry's Bar-B-Que,1520 W. Church St.,1972,"28.5400557506182, -81.40122580339481"
Locke Well & Pump Co.,2114 W. Church St.,1972,"28.53968947572139, -81.40814053222988"
Echols Bedding Company,2118 W. Church St.,1972,"28.539881525960535, -81.40846393222986"
Colbert's Refinishing,2200 W. Church St.,1972,"28.54002805658272, -81.4095795855113"
The Down Beat (tavern),2206 W. Church St.,1972,"28.540003516270172, -81.40984839231788"
Dot's Barber Shop,2216 W. Church St.,1972,"28.5400128413776, -81.4098729279004"
Family Billiards,2295 W. Church St.,1972,"28.54030701102314, -81.41142757573816"
Smith's Grocery,2296 W. Church St.,1972,"28.539899498482626, -81.41092318248566"
Paul's Auto Service,2301 W. Church St.,1972,"28.540301290808394, -81.41144349221291"
Cox Market,2400 W. Church St.,1972,"28.539985050183528, -81.41275903222994"
Flanagan's Fish Market,2404 W. Church St.,1972,"28.54000360040124, -81.4128142033948"
Gates Service Station & Garage,2406 W. Church St.,1972,"28.53966882599882, -81.41293503222987"
Dr. P. Phillips Memorial Nursing & Convalescent Home,2500 W. Church St.,1972,"28.539500461879324, -81.41475016637142"
World Tire Corp. of Orlando,62 W. Colonial Dr.,1972,"28.55290319966821, -81.38065448989964"
Yamaha Sportcycle Center,110 W. Colonial Dr.,1972,"28.55271554762921, -81.38132381873461"
Pro-Ready Golf Shop Inc.,318 W. Colonial Dr.,1972,"28.552833975714066, -81.38403518989959"
A B C Drive-In Liquor Store,320 W. Colonial Dr.,1972,"28.55286817571409, -81.38404918989961"
Pickett Printing Co.,322 W. Colonial Dr.,1972,"28.55277629967961, -81.38408686106455"
Cath Cain Hospitality Advertising,325 W. Colonial Dr. apt 401,1972,"28.553544184830074, -81.38409461775888"
Joe Usher Insurance Agency,429 W. Colonial Dr.,1972,"28.55325916642374, -81.38582856469438"
Eva Hender (physicians and surgeons),429 W. Colonial Dr.,1972,"28.55325916642374, -81.38582856469438"
Robt S Hender (physicians and surgeons),429 W. Colonial Dr.,1972,"28.55325916642374, -81.38582856469438"
Nyematic Dictation Systems Inc.,513 W. Colonial Dr.,1972,"28.553281142502236, -81.38689590027688"
Brinkmon-Montgomery (insurance agent),513 W. Colonial Dr. #1,1972,"28.553281142502236, -81.38689590027688"
Advanced Business Products,513 W. Colonial Dr. #2,1972,"28.553281142502236, -81.38689590027688"
Automatic Fasteners,513 W. Colonial Dr. #3,1972,"28.553281142502236, -81.38689590027688"
Gerald J. Wemmer (architect),513 W. Colonial Dr. #7,1972,"28.553281142502236, -81.38689590027688"
Luigi's Restaurant,600 W. Colonial Dr.,1972,"28.55269154248908, -81.38818107144184"
Bourne Realty,617 W. Colonial Dr.,1972,"28.553232654463283, -81.38855198248561"
Duffy & Keltz (consultants),644 W. Colonial Dr.,1972,"28.55279709848218, -81.38862426469439"
James F. Casale Jr. (bookkeeping),646 W. Colonial Dr.,1972,"28.55266041047001, -81.38876678248563"
Theo H Farr Jr (insurance agent),703 W. Colonial Dr.,1972,"28.55317516667627, -81.38908218150362"
Blough's Locksmith Service,705 W. Colonial Dr.,1972,"28.553184805501044, -81.3891551911753"
Malcolm E. Hawley (dentist),707 W. Colonial Dr.,1972,"28.55335589392857, -81.38924590094747"
Zander Realty,716 W. Colonial Dr.,1972,"28.55285439392861, -81.38956059420005"
Integrity National Life Insurance Co.,717 W. Colonial Dr.,1972,"28.553277953731495, -81.38961020094749"
Soni Bronzing Co. (plating),738 W. Colonial Dr.,1972,"28.552824329870592, -81.39048180094748"
African Violets By Suzy,741 W. Colonial Dr.,1972,"28.553227505891005, -81.39056770094746"
Ida Mae Kittinger (real estate),742 W. Colonial Dr.,1972,"28.552948538274105, -81.39062573652997"
A-Aaron Closer Key Lock & Safe Service,750 W. Colonial Dr.,1972,"28.552833153831152, -81.39070478745263"
Hobbs-Thompson Inc. (insurance),812 W. Colonial Dr.,1972,"28.552783181946523, -81.39157149420008"
Thompson's Antiques,814 W. Colonial Dr.,1972,"28.552782105910982, -81.39140402978254"
Dobbs House (restaurant),900 W. Colonial Dr.,1972,"28.55282870590891, -81.39176036536503"
Johnny Bremer's Pizza,912 W. Colonial Dr.,1972,"28.552856705907672, -81.39233279420003"
Holiday Realty,916 W. Colonial Dr.,1972,"28.552739822450878, -81.39246546653966"
Wm. H. Richardson (real estate),919 W. Colonial Dr.,1972,"28.553371610438163, -81.39248138248561"
Hungry Bear (restaurant),924 W. Colonial Dr.,1972,"28.55267284248867, -81.39263168248561"
Randaldi'e Enco (gasoline station),932 W. Colonial Dr.,1972,"28.55269084248907, -81.39269028248563"
Bill's Colonial Gulf (gasoline station),1000 W. Colonial Dr.,1972,"28.552645066465, -81.39373368248562"
Standard Oil Co. Service Station,1001 W. Colonial Dr.,1972,"28.553198942500416, -81.39379118248563"
Hill's Kawasaki of Orlando,1011 W. Colonial Dr.,1972,"28.553205822409183, -81.39394808248562"
Universal Sports & Trophies,1015 W. Colonial Dr.,1972,"28.553203154463894, -81.39406900027689"
Prestige Employment,1017 W. Colonial Dr.,1972,"28.553252386521045, -81.39415254690317"
Page's Restaurant,1115 W. Colonial Dr.,1972,"28.553258410443217, -81.39497744690314"
House & Homes Ltd.,1301 W. Colonial Dr.,1972,"28.553191417856848, -81.39775036536501"
Wm. J. Goodman (realtor),1301 W. Colonial Dr.,1972,"28.553191417856848, -81.39775036536501"
Knowles Realty,1306 W. Colonial Dr.,1972,"28.55263392989624, -81.39777652978252"
League of Women Voters of Florida (ORG),1310 W. Colonial Dr.,1972,"28.552564729905484, -81.39815236536502"
United Farm Agency Inc.,1316 W. Colonial Dr.,1972,"28.55265291790514, -81.39834902978252"
Benj. T. Shuman (attorney),1319 W. Colonial Dr.,1972,"28.55315310589431, -81.39792499420003"
Commercial Credit Corp.,1321 W. Colonial Dr.,1972,"28.553157417859897, -81.39794479420007"
Independent Life & Accident Insurance Co.,1323 W. Colonial Dr.,1972,"28.553152305894454, -81.39796449420002"
McAllister-Barker Associates Inc. (advertising),1325 W. Colonial Dr.,1972,"28.55320859392853, -81.39838360094751"
Mid-South Mortgage Co.,1325 W. Colonial Dr.,1972,"28.55320859392853, -81.39838360094751"
E. Toy Chester (realtor),1325 W. Colonial Dr. Rm. 201,1972,"28.55320859392853, -81.39838360094751"
John Hancock Mutual Life Insurance Co.,1325 W. Colonial Dr. Rm. 203,1972,"28.55320859392853, -81.39838360094751"
Geo. A. Martin (realtor),1325 W. Colonial Dr. Rm. 205,1972,"28.55320859392853, -81.39838360094751"
Hartman Transfer Co.,1325 W. Colonial Dr. Rm. 207,1972,"28.55320859392853, -81.39838360094751"
Metropolitan Life Insurance Co.,1332 W. Colonial Dr.,1972,"28.552600143437296, -81.3988366856033"
Sims Groves Inc.,1333 W. Colonial Dr.,1972,"28.553231186520097, -81.39876130027686"
Florida Convoy Inc.,1341 W. Colonial Dr.,1972,"28.553263954462533, -81.39926771806809"
Curtis & O'Neal Co. Inc. (insurance agent),1344 W. Colonial Dr.,1972,"28.55269311046852, -81.3993228646944"
National Insurance Agency,1350 W. Colonial Dr.,1972,"28.5526420784541, -81.3996556646944"
Dale Carnegie Courses (customer relations courses),1365 W. Colonial Dr.,1972,"28.553276878383105, -81.39973366469441"
Kerco Inc. (fruit dealer),1700 W. Colonial Dr.,1972,"28.552596519034864, -81.402865500386"
Wm. H. Smith (realtor),1710 W. Colonial Dr.,1972,"28.55259537571428, -81.40315998989965"
Fred G. Owles Jr. (architect),1810 W. Colonial Dr.,1972,"28.552616485036516, -81.40411217889444"
Wm. I. Murrell Jr. (lawyer),1904 W. Colonial Dr.,1972,"28.552610199694605, -81.40501696106458"
Western Way Shell,2001 W. Colonial Dr.,1972,"28.553185846038314, -81.40592105126032"
B P Palm's Service Center,2010 W. Colonial Dr.,1972,"28.552470947695173, -81.4060689033945"
Arthur Teacher's Fish & Chips,2107 W. Colonial Dr.,1972,"28.55335517571388, -81.40764678989962"
The Halo Hairstyles for Men,2109 W. Colonial Dr.,1972,"28.553524551816004, -81.40774713222956"
Textile Outlet,2111 W. Colonial Dr.,1972,"28.553693171252316, -81.40774048989957"
Puppy House,2113 W. Colonial Dr.,1972,"28.553712023477814, -81.40760383222954"
Forget Me Not Shop,2115 W. Colonial Dr.,1972,"28.553783675713603, -81.40761456106452"
Carvel Ice Cream Store No 993,2117 W. Colonial Dr.,1972,"28.55378187571369, -81.40774333222949"
Top & Bottoms (clothing),2119 W. Colonial Dr.,1972,"28.55315401506805, -81.40799201873463"
Fabrific (dry goods),2122 W. Colonial Dr.,1972,"28.5523334477321, -81.40855916106463"
General Finance Corporation,2123 W. Colonial Dr.,1972,"28.55392564730377, -81.4077376033945"
House of Koscot Beautique,2125 W. Colonial Dr.,1972,"28.553107195401374, -81.40812283222958"
National Standard Life Insurance Co.,2128 W. Colonial Dr.,1972,"28.552408023711962, -81.40881546106462"
Louis W. Arnett (dentist),2130 W. Colonial Dr.,1972,"28.552279223735088, -81.40894551873473"
Decker's Coin Shop,2134 W. Colonial Dr.,1972,"28.55242722370844, -81.40908561873465"
Modern Bridal & Formal Shop,2141 W. Colonial Dr.,1972,"28.5533166235487, -81.40766207455948"
Steak 'n' Shake,2355 W. Colonial Dr.,1972,"28.5534529474309, -81.4104418322295"
Lum's (restaurant),2413 W. Colonial Dr.,1972,"28.553297075713854, -81.41169320339445"
Food World,2550 W. Colonial Dr.,1972,"28.550628975715266, -81.4123010322296"
Family Finance Service Inc.,2552 W. Colonial Dr.,1972,"28.55077099986018, -81.41318753222963"
E & S Service (gasoline station),2615 W. Colonial Dr.,1972,"28.553329475713923, -81.41326871873461"
Johnson's Gulf Service,2800 W. Colonial Dr.,1972,"28.552401309096336, -81.4143291212243"
Parkwood Plaza Texaco Service,3001 W. Colonial Dr.,1972,"28.553384071362924, -81.41461260339453"
Snider's Bible Book & Gift Store,3101 W. Colonial Dr.,1972,"28.554910476226443, -81.41497975767008"
Libert Loan Corp. of Orlando,3103 W. Colonial Dr.,1972,"28.554931147033287, -81.41524566106447"
Stanley Bellows p TV Town Inc.,3105 W. Colonial Dr.,1972,"28.55417342803525, -81.41586093222946"
Bahama House (furniture dealer),3109 W. Colonial Dr.,1972,"28.554205004205755, -81.4162254666004"
Joanne Tate's Dressmaking,3111 W. Colonial Dr.,1972,"28.553152398214174, -81.4163696377654"
Party Time,3115 W. Colonial Dr.,1972,"28.553114502482302, -81.41640596660045"
Walgreen's Drug Store,3117 W. Colonial Dr.,1972,"28.55319911786121, -81.41667625864147"
Ball O' Yarn,3119 W. Colonial Dr.,1972,"28.553180170005568, -81.41716112738331"
Wig Villa,3123 W. Colonial Dr.,1972,"28.553208241788788, -81.41737984641405"
West Colonial 66 Service Center,3136 W. Colonial Dr.,1972,"28.552472047694867, -81.41490853222952"
Body English Inc. (sportswear),3200 W. Colonial Dr.,1972,"28.55201849974788, -81.41527640339449"
J. M. Fields (department store),3201 W. Colonial Dr.,1972,"28.554008133354397, -81.41588839906437"
Pantry Pride,3201 W. Colonial Dr.,1972,"28.554008133354397, -81.41588839906437"
Fremacs (clothing),3203 W. Colonial Dr.,1972,"28.555223865169875, -81.41518635861752"
Allied Fence USA Inc.,3205b W. Colonial Dr.,1972,"28.555207329550406, -81.41542249419999"
Professional Real Estate Management Inc.,3205b W. Colonial Dr.,1972,"28.555207329550406, -81.41542249419999"
Sweetheart Flowers,3205c W. Colonial Dr.,1972,"28.555207329550406, -81.41542249419999"
National Fabrics,3209 W. Colonial Dr.,1972,"28.555204617676363, -81.41580410094751"
American Business Schools,3219 W. Colonial Dr.,1972,"28.554912718370932, -81.41626813407478"
Parkwood Plaza Beauty Salon,3221 W. Colonial Dr.,1972,"28.553249361429916, -81.41712648194061"
Koin Klean Laundry,3225 W. Colonial Dr.,1972,"28.553013563100016, -81.41692677640475"
Regal Business Service,3325 W. Colonial Dr.,1972,"28.55304345887949, -81.41767079359018"
Breslin Detective Agency,3325 W. Colonial Dr.,1972,"28.55304345887949, -81.41767079359018"
Florida Merchant Police Rear (detective agency),3325 W. Colonial Dr.,1972,"28.55304345887949, -81.41767079359018"
Colonial Hearing Aide Center,3325 W. Colonial Dr.,1972,"28.55304345887949, -81.41767079359018"
Tommy's (auto paint and body shop),3420 W. Colonial Dr.,1972,"28.55206694780385, -81.41856376106456"
Transport Refrigeration,3420 W. Colonial Dr.,1972,"28.55206694780385, -81.41856376106456"
B & B Diesel Service,3420 W. Colonial Dr.,1972,"28.55206694780385, -81.41856376106456"
Cook's Barber Shop,3496 W. Colonial Dr.,1972,"28.552062295869717, -81.4199277322296"
Barber Truck Brokerage Co. Rear,3496 W. Colonial Dr.,1972,"28.552062295869717, -81.4199277322296"
C & R Standard Service (gasoline station),3501 W. Colonial Dr.,1972,"28.553222023565844, -81.42035873222949"
Haney Chevrolet Inc.,3707 W. Colonial Dr.,1972,"28.553689195140578, -81.42465756106456"
Imperial Florida Oil Co.,3780 W. Colonial Dr.,1972,"28.551737627600385, -81.42468156106453"
P P G Indus (paint),3899 W. Colonial Dr.,1972,"28.553276303957045, -81.42717943222944"
Herbert C. Gentry (dentist),31 Columbia St.,1972,"28.529079801812646, -81.37810220339512"
John H. Folsom Jr. (physicians and surgeons),31 Columbia St.,1972,"28.529079801812646, -81.37810220339512"
Jack F. Schaber (physicians and surgeons),31 Columbia St.,1972,"28.529079801812646, -81.37810220339512"
Sam C. Stephens Jr. (physicians and surgeons),31 Columbia St.,1972,"28.529079801812646, -81.37810220339512"
Axel W. Anderson III (physicians and surgeons),45 Columbia St.,1972,"28.52766524951676, -81.37839210339516"
Thos D. Cook (physicians and surgeons),45 Columbia St.,1972,"28.52766524951676, -81.37839210339516"
Melvin J. Johnson Jr. (physicians and surgeons),45 Columbia St.,1972,"28.52766524951676, -81.37839210339516"
Waverly Apartments,46 Columbia St.,1972,"28.52799881139754, -81.37860497640534"
Johnston & Norris Kingsbury (physicans and surgeons),55 Columbia St.,1972,"28.528892227932722, -81.37881853223013"
Charles L Lippoldt (physicians and surgeons),60a Columbia St.,1972,"28.52761827572786, -81.37896638990033"
Benj. E. Wright (physicians and surgeons),60a Columbia St.,1972,"28.52761827572786, -81.37896638990033"
Eldridge W. Johnson (physicians and surgeons),60b Columbia St.,1972,"28.52761827572786, -81.37896638990033"
G Sid Callahan Jr (physicians and surgeons),60c Columbia St.,1972,"28.52761827572786, -81.37896638990033"
Fred Walls Jr. (physicians and surgeons),60c Columbia St.,1972,"28.52761827572786, -81.37896638990033"
McEwan's Clinical Laboratory,60d W. Columbia,1972,"28.52761827572786, -81.37896638990033"
Herbert M. Martin (physicians and surgeons),60e Columbia St.,1972,"28.52761827572786, -81.37896638990033"
