Foremost Tire & Retreading,777a W. Central Blvd.,1990-1999,"28.542894600572815, -81.39040986296509"
Homeless Project Adult Education School,30 N. Hughey Ave.,1990-1999,"28.54259980059582, -81.38330283222986"
Evangelical Baptist Church of the Bible,2139 W. Central Blvd.,1990-1999,"28.542475950836973, -81.4089766629651"
Pat-Teeh Electronics,703 W. Central Blvd.,1990-1999,"28.542405750830795, -81.38929336296512"
OCS Consulting Services Inc.,135 W. Central Blvd.,1990-1999,"28.542350706379146, -81.38140932978257"
Planned Savings,135 W. Central Blvd.,1990-1999,"28.542350706379146, -81.38140932978257"
Sun Bank of Florida Inc.,135 W. Central Blvd. #230,1990-1999,"28.542350706379146, -81.38140932978257"
Suntrust Mortgage Inc.,135 W. Central Blvd. #300,1990-1999,"28.542350706379146, -81.38140932978257"
March of Dimes,135 W. Central Blvd. #440,1990-1999,"28.542350706379146, -81.38140932978257"
Parsons Brinckerhoff Gore & Storrie Inc. (PBG&S) (environmental and ecological services),135 W. Central Blvd. #720,1990-1999,"28.542350706379146, -81.38140932978257"
Phone One,135 W. Central Blvd. #1050,1990-1999,"28.542350706379146, -81.38140932978257"
Mortgage Plus Inc.,135 W. Central Blvd. #1100,1990-1999,"28.542350706379146, -81.38140932978257"
Vista Trading Corporation,135 W. Central Blvd. #1230,1990-1999,"28.542350706379146, -81.38140932978257"
Baptist Thrift Shop,437 W. Central Blvd.,1990-1999,"28.542330025521185, -81.3847166898999"
A-Quality Awning,2115 W. Central Blvd.,1990-1999,"28.5422475006311, -81.40821566296513"
Montsho Books Etc,2009 W. Central Blvd.,1990-1999,"28.54221122554605, -81.40605823412996"
Handyman Temp Services,501 W. Central Blvd.,1990-1999,"28.542145227362603, -81.38507081504432"
Labor Depot,1103 W. Central Blvd.,1990-1999,"28.542126100642054, -81.39455069180033"
God's Church of Praise,1204 W. Central Blvd.,1990-1999,"28.54188280066397, -81.39586750714119"
Sonnywinn Dist. Inc. (automobile mfrs and distrs),1202h W. Central Blvd.,1990-1999,"28.541850800666772, -81.39583952063555"
Marc Clifton Beauty Supplies,914 W. Central Blvd.,1990-1999,"28.54184910066691, -81.39251019180035"
Webb's Garage,666 W. Central Blvd.,1990-1999,"28.541778825623563, -81.38882473412995"
Lowrie Brown Real Estate & Construction,2118 W. Central Blvd.,1990-1999,"28.54168305076653, -81.40856706296518"
Precision Music Productions Inc.,2122 W. Central Blvd.,1990-1999,"28.541681650766307, -81.40875244762432"
Joey Jackson Co. (auto parts),1320 W. Central Blvd.,1990-1999,"28.541681550766363, -81.39815773413007"
Electric Maintenance Supplies,1230 W. Central Blvd.,1990-1999,"28.541496050650935, -81.39656846296516"
Church Street Market,55 W. Church St.,1990-1999,"28.54079792875797, -81.38036142839778"
The Brookstone Co. (clothing),55 W. Church St. Ste. 100,1990-1999,"28.54079792875797, -81.38036142839778"
Sunvision,55 W. Church St. Ste. 101,1990-1999,"28.54079792875797, -81.38036142839778"
Athlete's Foot,55 W. Church St. Ste. 109,1990-1999,"28.54079792875797, -81.38036142839778"
Campagnie Internationale Express (clothing),55 W. Church St. Ste. 115,1990-1999,"28.54079792875797, -81.38036142839778"
Sun Shirts of Orlando (clothing),55 W. Church St. Ste. 125,1990-1999,"28.54079792875797, -81.38036142839778"
B Dalton Books,55 W. Church St. Ste. 130,1990-1999,"28.54079792875797, -81.38036142839778"
Hit or Miss (clothing),55 W. Church St. Ste. 145,1990-1999,"28.54079792875797, -81.38036142839778"
The Sharper Image,55 W. Church St. Ste. 150,1990-1999,"28.54079792875797, -81.38036142839778"
Madison Jewelers,55 W. Church St. Ste. 170,1990-1999,"28.54079792875797, -81.38036142839778"
The Toggery (clothing),55 W. Church St. Ste. 180,1990-1999,"28.54079792875797, -81.38036142839778"
Pizzeria Uno,55 W. Church St. Ste. 248,1990-1999,"28.54079792875797, -81.38036142839778"
The Olive Garden,55 W. Church St. Ste. 250,1990-1999,"28.54079792875797, -81.38036142839778"
Pebbles (restaurant),17 W. Church St.,1990-1999,"28.54069131897721, -81.37944435861762"
Mulvaney's Irish Pub,27 W. Church St.,1990-1999,"28.54063381100846, -81.37966188246672"
Discount Auto Parts,711 W. Church St.,1990-1999,"28.540470598482617, -81.38967260027688"
Lili Marlene's Aviators Pub & Restaurant,129 W. Church St.,1990-1999,"28.54044148594837, -81.3814848002769"
Church St. Depot Store,377 W. Church St.,1990-1999,"28.540370998482647, -81.38354528248566"
Dieseltron Battery Inc.,2127 W. Church St.,1990-1999,"28.540359300797448, -81.40841246106486"
Salon Dimensions,2387 W. Church St.,1990-1999,"28.5403314011246, -81.41238556106488"
Wel Kleen Coin Laundry,2383 W. Church St.,1990-1999,"28.540323250962746, -81.41214603222988"
Church Street Religious Store,2391 W. Church St.,1990-1999,"28.540314175721118, -81.41249818989992"
Hair Fanatic,731 W. Church St.,1990-1999,"28.54030365475294, -81.39028906469439"
T & M Soda Shop,557 W. Church St.,1990-1999,"28.54029623610622, -81.38607990520694"
Omni Care Medical Center,2511 W. Church St.,1990-1999,"28.540272290821996, -81.41447436991099"
Buffalo Trading Co.,128 W. Church St.,1990-1999,"28.540106411032056, -81.38145068246672"
Gregory Bs Barber and Beauty Shop,532 W. Church St.,1990-1999,"28.540081998482567, -81.38555461130177"
Negril Point (restaurant),536 W. Church St.,1990-1999,"28.540031, -81.385605"
Central Sandwich Shop,528 W. Church St.,1990-1999,"28.539986311037488, -81.38550474690315"
Appliance & Furniture Outlet,1218 W. Church St.,1990-1999,"28.53994360648718, -81.39634456536508"
Louis Demps Boarding House,2018 W. Church St.,1990-1999,"28.53994096334846, -81.40630507889675"
Love Thy Neighbor Church of the Living God,2130 W. Church St.,1990-1999,"28.539916700837416, -81.40891333222984"
Hi-Tech Coatings Inc.,2112 W. Church St.,1990-1999,"28.53991367572125, -81.40786463222982"
Singhs Cafe,562 W. Church St.,1990-1999,"28.539907523599595, -81.3861398646944"
Dotts Fashion,572 W. Church St.,1990-1999,"28.539888003335253, -81.3863603363438"
Faith Temple of Christ,2392 W. Church St.,1990-1999,"28.539865076209402, -81.41265916106487"
National Cylinder Head Exchange Inc.,1446 W. Anderson St.,1990-1999,"28.53634334480332, -81.40106472978265"
Ferguson-Ferguson Satellite Equipment,1314 W. Anderson St.,1990-1999,"28.536315606649858, -81.39810816536514"
Ferguson-Ferguson Silk Screen Printer,1314 W. Anderson St.,1990-1999,"28.536315606649858, -81.39810816536514"
Cycle Salvage,1240 W. Anderson St.,1990-1999,"28.536201427207036, -81.3967533848587"
New Jerusalem Church of God,748 Carter St.,1990-1999,"28.534570396616733, -81.39088806894948"
Metro Savings and Loan,715 S. Goldwyn Ave.,1990-1999,"28.532387749936532, -81.4177035322301"
Mac Leod Corp. (fruit & vegetable juice),806 S. Hughey Ave.,1990-1999,"28.532140175729, -81.38304293413036"
Dobson Woods & Water,806 S. Hughey Ave.,1990-1999,"28.532140175729, -81.38304293413036"
New Day Enterprises ,725 S. Goldwyn Ave.,1990-1999,"28.532070601543623, -81.41755320339506"
Patio Furniture Repair Land,1401a W. Gore St.,1990-1999,"28.53164780685935, -81.39982722978266"
Chicago Welding Co.,1401e W. Gore St.,1990-1999,"28.53164780685935, -81.39982722978266"
Paper Master of Central Florida,325 W. Gore St.,1990-1999,"28.53145589848294, -81.3836402002769"
Beth Shalom Memorial Chapel,115 W. Gore St.,1990-1999,"28.53135973275424, -81.38072515861772"
Wm. C. King (dentist),909 S. Goldwyn Ave.,1990-1999,"28.531244075725915, -81.41771426106519"
Rotary Club of Orlando,32 W. Gore St.,1990-1999,"28.530904875726208, -81.3776189610651"
J & R Multi-Services,1512 W. Gore St.,1990-1999,"28.53089410689323, -81.4010513009476"
Rory A. Evans (physicians),200 W. Gore St.,1990-1999,"28.530873706894074, -81.38103716536513"
Frederick J. Schroader (physicians),200 W. Gore St.,1990-1999,"28.530873706894074, -81.38103716536513"
Barry Manufacturin Inc. (lawn & garden equipment supplies),820 W. Gore St.,1990-1999,"28.530803706897157, -81.39133090094762"
Lucerne Med Plz,100 W. Gore St.,1990-1999,"28.530802545795368, -81.38009272978265"
Ren Center (clinic),100 W. Gore St. Ste. 102,1990-1999,"28.530802545795368, -81.38009272978265"
Kenneth R. Feuer MD Gastroenterology,100 W. Gore St. Ste. 202,1990-1999,"28.530802545795368, -81.38009272978265"
Orlando Orthopedic Center,100 W. Gore St. Ste. 500,1990-1999,"28.530802545795368, -81.38009272978265"
Victor L. Roberts (physicians),100 W. Gore St. Ste. 600,1990-1999,"28.530802545795368, -81.38009272978265"
Central Florida Pulmonary Group,100 W. Gore St. Ste. 606,1990-1999,"28.530802545795368, -81.38009272978265"
Nobert L. Ming (physicians),100 W. Gore St. Ste. 607,1990-1999,"28.530802545795368, -81.38009272978265"
ABC Liquors Inc.,700 W. Gore St.,1990-1999,"28.530718093931597, -81.38927646536514"
Project III of Central Florida (social service organization),712 W. Gore St.,1990-1999,"28.530663632847748, -81.38948332978269"
D & S Distributors (clothing),927 S. Goldwyn Ave.,1990-1999,"28.53053625359449, -81.41774953223015"
Glass & Things,927 S. Goldwyn Ave.,1990-1999,"28.53053625359449, -81.41774953223015"
Boyd's Photo Studio,927 S. Goldwyn Ave.,1990-1999,"28.53053625359449, -81.41774953223015"
Mister Sub Shop,927 S. Goldwyn Ave.,1990-1999,"28.53053625359449, -81.41774953223015"
Shear Inspiration Beauty Salon,927 S. Goldwyn Ave. Ste. 17,1990-1999,"28.53053625359449, -81.41774953223015"
Florida Stairs & Rails Inc.,711 Atlanta Ave.,1990-1999,"28.530109379705234, -81.38356573223011"
Pro Comp-Employer Health Management,30 W. Gore St.,1990-1999,"28.530066662975617, -81.37733271916078"
John E. Startzman (physicians),47 Columbia St.,1990-1999,"28.52884112794176, -81.37851266106517"
Mid Florida Pools and Repair Screen Division,1103 S. Division Ave.,1990-1999,"28.528817675727304, -81.38438906106515"
Orlando Prosthetics Laboratory Inc.,1111 S. Division Ave.,1990-1999,"28.52863667572735, -81.38426576106517"
Steve's Auto Body,1223 Columbia St.,1990-1999,"28.52823485421335, -81.3959977322302"
Joey Jackson VW Parts & Machinery,1241 Columbia St.,1990-1999,"28.52820780189113, -81.39661183223022"
Barr Welding,1639 Acme St.,1990-1999,"28.5281541462702, -81.40257006"
Keenan Hopkins Schmidt & Stowell Contractors Inc.,1801 Acme St.,1990-1999,"28.528144258932898, -81.40496313413055"
RNS Optical Laboratory,115 Columbia St.,1990-1999,"28.52812784955789, -81.38125116106525"
Florida Ear Institute,95 Columbia St.,1990-1999,"28.52810565424821, -81.38048588990019"
Professional Safety Supplies Inc,1805 Acme St.,1990-1999,"28.528089428080175, -81.40504867830657"
Rufus M. Holloway Jr. (physicians),99 Columbia St.,1990-1999,"28.52807057572776, -81.38051143223022"
Ewasko's Litho Services,415 Columbia St.,1990-1999,"28.528067475727774, -81.38419024572505"
Pro Mix Inc (sound systems & equipment),1713 Acme St.,1990-1999,"28.5280578462874, -81.40407923"
Alig Distributors (glass coating and tinting),1120 S. Division Ave.,1990-1999,"28.52781874953046, -81.38504983223015"
American Insul Film (glass coating and tinting),1120 S. Division Ave.,1990-1999,"28.52781874953046, -81.38504983223015"
Auto Glass Tinting,1120 S. Division Ave.,1990-1999,"28.52781874953046, -81.38504983223015"
Solar Majik (glass coating and tinting),1120 S. Division Ave.,1990-1999,"28.52781874953046, -81.38504983223015"
American Testing Laboratories,1650 Acme St.,1990-1999,"28.527682807038, -81.40303659"
Mark Williams (physicians),45 Columbia St.,1990-1999,"28.52766524951676, -81.37839210339516"
Alpha One (clinic),100 Columbia St.,1990-1999,"28.527664054366806, -81.38065768990026"
Alpha Two (clinic),100 Columbia St.,1990-1999,"28.527664054366806, -81.38065768990026"
Chemical Dependency Program,100 Columbia St.,1990-1999,"28.527664054366806, -81.38065768990026"
Orlando Counseling Center,100 Columbia St.,1990-1999,"28.527664054366806, -81.38065768990026"
Osceola Counseling Service,100 Columbia St.,1990-1999,"28.527664054366806, -81.38065768990026"
Florida Golf Cars,1800 Acme St.,1990-1999,"28.527637028161344, -81.40496976296573"
LK Machine & Tool Mfg Inc,1720 Acme St.,1990-1999,"28.527615493932984, -81.40420819466533"
Universal Auto Radiator Co.,1660 Acme St.,1990-1999,"28.527579793933, -81.40341343"
Ace-Mega Florida Warehouse (auto parts),1724 Acme St.,1990-1999,"28.527532066592666, -81.40463097749765"
Southland Underground Cable TV,1812 Acme St.,1990-1999,"28.527517301956703, -81.40499556296578"
American Associates Co Inc (roofing equipment and supply),1812 Acme St.,1990-1999,"28.527517301956703, -81.40499556296578"
First Roasters of Central Florida (coffee importers & brokers),1220 Atlanta Ave.,1990-1999,"28.527150980765214, -81.38346016106527"
George's Auto Repair,1501 Grand St.,1990-1999,"28.526701975728567, -81.40027473223019"
Orlando Scottish Rite Bodies,1485 Grand St.,1990-1999,"28.526607802035105, -81.40025506106522"
F P Auto Repair,1502 Grand St.,1990-1999,"28.52627485474016, -81.40069178990028"
Morgan Concrete Inc.,1416 Grand St.,1990-1999,"28.526266849392623, -81.3996643033951"
Sky Lake Auto Body,1110 Grand St.,1990-1999,"28.52626010206642, -81.39523856106528"
Jimmy's Auto Clinic,1322 Grand St.,1990-1999,"28.52622902305053, -81.39819098990026"
Absolute Roofing Contractors,1632 Grand St.,1990-1999,"28.526140849381235, -81.40272010339515"
Preferred Metal Products,1315 Atlanta Ave.,1990-1999,"28.525927022996743, -81.38251530339515"
Bell South Mobility Inc.,1320 Atlanta Ave.,1990-1999,"28.525825228482766, -81.38354606106525"
Powered By Ford,1516 S. Division Ave.,1990-1999,"28.524109102259867, -81.38496373223022"
Speed Merchants Inc. (auto parts),1520 S. Division Ave.,1990-1999,"28.523998322652577, -81.38492040339524"
Seaboard Cold Storage Inc.,1601 Atlanta Ave.,1990-1999,"28.52357295546647, -81.38248313223029"
Commercial Glass Products Inc.,1705 S. Division Ave.,1990-1999,"28.522966802362582, -81.38439396106534"
Central Florida Health Care Federal Credit Union,1700 S. Division Ave.,1990-1999,"28.52253267573074, -81.3849361322303"
Aarons Paper & Janitor Suppies,1719a S. Division Ave.,1990-1999,"28.522034402446558, -81.38431943223031"
John's Custom Welding,1804 S. Division Ave.,1990-1999,"28.521665473252362, -81.38511365767009"
Sun Medical Equipment Inc.,1825 S. Division Ave.,1990-1999,"28.520976548922388, -81.38418760339523"
Asap Compressors,409 W. Kaley St.,1990-1999,"28.52092534891779, -81.3838481610654"
Swifty Sixty Coin Laundry,501 W. Kaley St.,1990-1999,"28.520432356310632, -81.38497716106541"
Kiddy Care Nursery,1345 W. Kaley St.,1990-1999,"28.520263902606008, -81.39898036106533"
White Buffalo Holdings Inc.,1236 W. Kaley St.,1990-1999,"28.51975704871275, -81.39620420330436"
Velma's Salon of Beauty,1240 W. Kaley St.,1990-1999,"28.51972490265448, -81.3964080610653"
Great Western Cash & Carry,438 W. Kaley St.,1990-1999,"28.519641821876004, -81.38401850339525"
International Steel Industry,330 W. Kaley Ave.,1990-1999,"28.519369221827436, -81.38224390339533"
Merita Thrift Store,2150 S. Division Ave.,1990-1999,"28.51894627573268, -81.38502528990045"
Merita Interstate Brands Inc.,2200 S. Division Ave.,1990-1999,"28.518238548679026, -81.38545773223048"
Oriental Produce Co.,2111a S. Division Ave.,1990-1999,"28.517830148642922, -81.38385743223041"
Lee Enterprises Inc.,2111b S. Division Ave.,1990-1999,"28.517830148642922, -81.38385743223041"
Bobby's Automotive Hospital,2109 S. Division Ave.,1990-1999,"28.517821875733407, -81.38332606106546"
Central Florida Pump & Motor Serv. Inc.,315n W. Grant St.,1990-1999,"28.516875775733872, -81.38181376106552"
Orlando Regional Health Care Systems,2218 S. Division Ave.,1990-1999,"28.51678390291872, -81.38494743223048"
Gas Equipment Supply Co.,118c W. Grant St.,1990-1999,"28.51639264851509, -81.37985718990056"
F J R Food Distributors,118e W. Grant St.,1990-1999,"28.51639264851509, -81.37985718990056"
Schroeder Services (refrigeration),118n W. Grant St.,1990-1999,"28.51639264851509, -81.37985718990056"
Kitchen Concepts,320 W. Grant St.,1990-1999,"28.516077802982416, -81.38162413223041"
Quaker State Corp.,2741 S. Division Ave.,1990-1999,"28.51366360319946, -81.38352456106553"
Mobile Gas Station,1000 W. Colonial Dr.,1990-1999,"28.552645066465, -81.39373368248562"
Metropolitan Orlando Urban League,2512 W. Colonial Dr.,1990-1999,"28.550438793317568, -81.4122130033945"
Southern Battery GNB Inc.,1020 W. Amelia St.,1990-1999,"28.548979248638044, -81.39412556296486"
Gator Equipment Rental,1130 W. Central Blvd.,1990-1999,"28.54161425076033, -81.39551646296516"
A B & S Travel,106 S. Division St.,1990-1999,"28.54087964222518, -81.38502323768574"
The Rock Restaurant Club,741 W. Church St.,1990-1999,"28.5403106422126, -81.39080563585935"
