Exide Battery & Elec Svc Co,503 W. Central,1930-1939,"28.542324300620724, -81.38518883222977"
Nash Sales & Service (automobile dealer),447 W. Central,1930-1939,"28.54232050062098, -81.38476688989991"
Independent Wrecker Co. (automobile service),711 W. Central Ave.,1930-1939,"28.54227755081933, -81.38957246296515"
Bills Yellow Wrecker,711 W. Central Ave.,1930-1939,"28.54227755081933, -81.38957246296515"
Gulf Refining Co. (filling station),137 W. Central Ave.,1930-1939,"28.542252293930076, -81.38140262978261"
Orlando Armature Works&comma; Inc.,611 W. Central Ave.,1930-1939,"28.542204475723548, -81.38724086296511"
Coite W. Hill Inc. (automobile trucks),1229 W. Central,1930-1939,"28.542190850811597, -81.39687706296517"
T.K. Johnson Inc. (automobile dealer),615 W. Central,1930-1939,"28.54219076263255, -81.3874809288352"
Hotel Roberts,409 W. Central,1930-1939,"28.542175425549036, -81.38431036106479"
Orlando Gear & Parts (automobile equipment),405 W. Central,1930-1939,"28.54216403328088, -81.38419413785844"
Al Hupple (shock absorbers; batteries),333 W. Central,1930-1939,"28.54214656776821, -81.3841924065393"
Oldsmobile Agency (automobile dealer),501 W. Central,1930-1939,"28.542145227362603, -81.38507081504432"
Barnes & Son (automobile service),501 W. Central Ave.,1930-1939,"28.542145227362603, -81.38507081504432"
Berts' Top & Body Shop (automobile service),501 W. Central Ave.,1930-1939,"28.542145227362603, -81.38507081504432"
Seaboard Oil Co. Station (filling station),103 W. Central,1930-1939,"28.54212473130828, -81.38096236536506"
Fariss & Fariss (automobile dealer),115 W. Central Ave.,1930-1939,"28.542122531308603, -81.38107050094753"
Florida Tire Co.,118 W. Central Ave.,1930-1939,"28.542098118249214, -81.38123319604543"
Standard Oil Co. (filling station),601 W. Central Ave.,1930-1939,"28.54209810004265, -81.38710313597645"
Seaboard Air Line Railroad,61 W. Central,1930-1939,"28.542038570676443, -81.3810153734409"
S.F. Sallas (plumbers),107 S. Hughey,1930-1939,"28.542025725575787, -81.38288160339475"
Orlando Sign Studio,126 W. Central,1930-1939,"28.541974094210243, -81.3813338113856"
Dale Foster Inc. Service Station,104 W. Central,1930-1939,"28.54197146928134, -81.38113129604538"
Miller O. Phillps Inc. (automobile dealer),106 W. Central,1930-1939,"28.541970669280875, -81.38113516721036"
Dean Reynolds Co. (automobile dealer),138 W. Central Ave.,1930-1939,"28.54196376927784, -81.38138385187018"
Auto Supply Company,310 W. Central,1930-1939,"28.541934643802172, -81.3833323383753"
Orlando Glass Co.,220 W. Central,1930-1939,"28.541924057074954, -81.38217246230825"
Howard C. Kiehl (contractor; decorator; painter),500 W. Central,1930-1939,"28.54190960419076, -81.38506008620926"
Carmichael & Johnson (filling station; tires),300 W. Central,1930-1939,"28.541898818868944, -81.38315346536506"
Leonardy's Cleaners,418 W. Central,1930-1939,"28.54182725055812, -81.3845265610649"
Bell's Square Deal Garage,632 W. Central,1930-1939,"28.54180030067129, -81.38843013412992"
Medlock Tractor Co.,632 W. Central,1930-1939,"28.54180030067129, -81.38843013412992"
C.T. Walker Radiator Shop,628 W. Central,1930-1939,"28.54179310067193, -81.38822196296516"
Shirriff Ice Cream Co.,128 S. Hughey,1930-1939,"28.540961225766853, -81.38287587455979"
Hart's Market,132 S. Hughey,1930-1939,"28.540909150694105, -81.38292821873496"
Hughey St. Market,132 S. Hughey,1930-1939,"28.540909150694105, -81.38292821873496"
U.S. Post Office,115 S. Hughey,1930-1939,"28.5408190508295, -81.38283283222987"
Morse Printing Co.,119 S. Hughey,1930-1939,"28.5408190508295, -81.38283283222987"
Hinchey Iron Works,221 S. Hughey,1930-1939,"28.540753075563956, -81.38282210339486"
Baker Bros. Co. Inc. (meat markets),17 W. Church,1930-1939,"28.54069131897721, -81.37944435861762"
Hyer & Davis (investments),17 W. Church,1930-1939,"28.54069131897721, -81.37944435861762"
Standard Oil Co. (filling station),645 W. Church,1930-1939,"28.540640693930307, -81.38818296536512"
Federal Clothing Store,25 W. Church,1930-1939,"28.540630667271724, -81.37957598248563"
Safer's National Grocery,125 W. Church,1930-1939,"28.54050719848262, -81.38138018248567"
Turners Furniture Exchng,211 W. Church,1930-1939,"28.540502779193133, -81.38223917084048"
Manuels Fish & Poultry Market,211 W. Church,1930-1939,"28.540502779193133, -81.38223917084048"
Dr. J.B. Callahan (physicians & surgeons),243 W. Church,1930-1939,"28.540502636078475, -81.38252102360399"
Orange Furniture Co.,229 W. Church,1930-1939,"28.54049345474866, -81.38233310212216"
A & A Store (dry goods; women's apparel),145 W. Church,1930-1939,"28.54048985474871, -81.38158943340832"
Wolfe's Orlando Auto Wrecking Co.,711 W. Church,1930-1939,"28.540470598482617, -81.38967260027688"
Siemmons Store (dry goods),129 W. Church,1930-1939,"28.54044148594837, -81.3814848002769"
Rialto Theatre,45 W. Church,1930-1939,"28.540437481268405, -81.38007118287403"
C.A. Brooks (radios),61 W. Church,1930-1939,"28.540427386843653, -81.38057932911194"
Barkis Cigar Store,71 W. Church,1930-1939,"28.540427086843966, -81.38065143770464"
Cullen's Transfer Co.,71 W. Church,1930-1939,"28.540427086843966, -81.38065143770464"
Orlando Battery Service Co,1011 W. Church,1930-1939,"28.540410167286538, -81.3934832646944"
Pearl Hotel,117 W. Church,1930-1939,"28.540407498482622, -81.38103054015572"
Williams Department Store,115 W. Church,1930-1939,"28.540392124175323, -81.38103297326822"
Dr. S.A. Tillman (col) (dentist),407 W. Church,1930-1939,"28.540370954751413, -81.38408536469441"
Three Friends Furniture Co.,247 W. Church,1930-1939,"28.540365056072492, -81.38257514998796"
Fifty-Fifty Service Station,923 W. Church,1930-1939,"28.54034525475199, -81.39269944690315"
Purcell & Co. (clothing),315 W. Church,1930-1939,"28.540340254752127, -81.38319148248564"
Serros Fish & Poultry Co.,311 W. Church,1930-1939,"28.54033779848262, -81.38317394690316"
Shanly's Sundry Store,413 W. Church,1930-1939,"28.54033745475216, -81.3842579646944"
John Jorgenson Fish Co.,323 W. Church,1930-1939,"28.540336313383904, -81.38323681084783"
Mather Wagoner Furniture Co.,301 W. Church,1930-1939,"28.540330554752334, -81.38311168248562"
Dr. William Monroe Wells (physicians & surgeons),445 W. Church,1930-1939,"28.540312998482644, -81.38472658248564"
Dr. C.L. Eccleston (dentist),555 W. Church,1930-1939,"28.540305761187515, -81.38602200765804"
Dr. I. Sylvester Hankins (phyisicians & surgeons),555 W. Church,1930-1939,"28.540305761187515, -81.38602200765804"
S.G. Baker (insurance),527 W. Church,1930-1939,"28.54028891102396, -81.38552148248564"
Taylor's Drug Store,447 W. Church,1930-1939,"28.540281198482614, -81.38473254690315"
Dr. H.W. Wooden (physicians & surgeons),447 W. Church,1930-1939,"28.540281198482614, -81.38473254690315"
Orlando Modern Cleaners,62 W. Church ,1930-1939,"28.540269516802454, -81.38056860027689"
Purcell Battery & Radiator Svs Co,609 W. Church,1930-1939,"28.540257436830284, -81.3873961646755"
W.H. Swan & Co. Inc. (dry goods),50 W. Church,1930-1939,"28.54023415376487, -81.38025967452666"
James Fish & Poultry Market,132 W. Church,1930-1939,"28.540205711027657, -81.38157436469439"
Taylor's Service Station,1001 W. Church,1930-1939,"28.54019534296154, -81.39322630212219"
F & F Ladies Shop,46 W. Church,1930-1939,"28.54019405381265, -81.37985364848245"
Household Hardware,218 W. Church,1930-1939,"28.540185973035033, -81.38218226593389"
Teague Furniture Co.,116 W. Church,1930-1939,"28.540179811028825, -81.38106948248564"
Chas Vogt Transfer Co,116 W. Church,1930-1939,"28.540179811028825, -81.38106948248564"
B.J. Cohen & Co. (department store),42 W. Church,1930-1939,"28.540168767302717, -81.37980578248566"
Tyree-Persons Stores Inc. (department store),10 W. Church,1930-1939,"28.54016825475595, -81.37935914690318"
United Markets Inc. (Store No. 7),20 W. Church,1930-1939,"28.540164102050785, -81.37948924439327"
Bookhardt Paint Co.,224 W. Church,1930-1939,"28.540157697756385, -81.38229223649309"
Dixie Cafe,500 W. Church,1930-1939,"28.540104897718592, -81.38501175549587"
Barker Poster Advertising Co. (signs),1232 W. Church,1930-1939,"28.540101755897723, -81.3969010009476"
Davis Furniture Co.,326 W. Church,1930-1939,"28.540053942206793, -81.38317528246672"
Hillman Dry Goods Co.,334 W. Church,1930-1939,"28.54005198593094, -81.38323784690314"
Sanitary Market,522 W. Church,1930-1939,"28.540041, -81.385428"
I.P. Davis (dentist(=),512 W. Church,1930-1939,"28.540031, -81.385314"
Looke's Service Station,618 W. Church,1930-1939,"28.540027714083873, -81.38782141805237"
Gleason Baily Co. (agricultural implements),1016 W. Church,1930-1939,"28.540010122526184, -81.39465931147816"
F.P. Hanft (insurance),504 W. Church,1930-1939,"28.540006998482657, -81.38524236469442"
Stone & Butler Funeral Home,546 W. Church,1930-1939,"28.539928679876592, -81.38600120027688"
Russ Mattress Co. Inc.,1122 W. Church,1930-1939,"28.53989073160842, -81.39523236536505"
C.J. Joiner (grocers),2000 W. Church,1930-1939,"28.539880007584113, -81.40565790119739"
Orlando Auto Paint Shop,1018 W. Church,1930-1939,"28.539878186136374, -81.39452276510102"
Bridges Grocery,808 W. Church,1930-1939,"28.539849281369595, -81.39155872978262"
C.A. Prange Brake Lining Sta.,1014 W. Church,1930-1939,"28.53946546372607, -81.39400782319355"
Reo Service Garage,2137 W. Jackson,1930-1939,"28.53919507572158, -81.4083866322299"
Hotel Marie,432 S. Hughey,1930-1939,"28.53888460010494, -81.3829979629653"
Mike Gazil (grocers),428 Jernigan,1930-1939,"28.53718309732949, -81.39220334354077"
New England Market,603 S. Division,1930-1939,"28.534735032300848, -81.38468225861769"
Deeb's Grocery,818 W. Carter,1930-1939,"28.534630458584886, -81.3917948018946"
John's Market,908 Carter,1930-1939,"28.534611148427246, -81.392292873654"
J.J. Caldwell Sheet Metal Works,322 America,1930-1939,"28.53395770720952, -81.38226236098323"
Ron's Drug Store,640 S. Hughey,1930-1939,"28.533578778465674, -81.38284326296554"
Orange Lumber Co.,628 S. Hughey,1930-1939,"28.533435950033237, -81.38285512063592"
Carter Lumber Co.,740 S. Hughey,1930-1939,"28.53247365307728, -81.3826857476247"
W.R. Carmichael (automobile service),Gore Ave.,1930-1939,"28.53133800749787, -81.37673406877063"
Sam Fekany (grocers),600 W. Gore,1930-1939,"28.531092219837166, -81.38823992978269"
S.B. Reuter (lumber),120 W. Gore Ave.,1930-1939,"28.53106713850288, -81.38023270094759"
Howell Sanitarium,200 W. Gore,1930-1939,"28.530873706894074, -81.38103716536513"
United Grocery Co.,500 W. Gore,1930-1939,"28.530761137385955, -81.3849640002769"
McLeod Line Inc. (transfer company),920 S. Hughey,1930-1939,"28.530303549754837, -81.38278223413046"
Parisian Cleaners,1112 S. Division,1930-1939,"28.52972458962393, -81.38496646106512"
Sun Oil Co. (filling station),1221 Atlanta Ave.,1930-1939,"28.527130675728287, -81.38269178990024"
Saunders Independent Oil Co. (filling station),1251 Atlanta Ave.,1930-1939,"28.526893523168813, -81.3826771610652"
Certified Sales & Service Corp. (millwork),1307 Atlanta,1930-1939,"28.526302175728667, -81.38265543223025"
Blackwood Cleaners,98 N. Garland,1930-1939,"28.543564013656006, -81.38240864756993"
Orlando Furniture Co. Inc.,141 W. Church,1930-1939,"28.540452854484474, -81.38159124443317"
Orlando Hotel,24 W. Church,1930-1939,"28.54017126730256, -81.37954178248565"
Douberley Grocery,532 W. Church,1930-1939,"28.540081998482567, -81.38555461130177"
The Texas Co. (gasoline-wholesale),1239 Atlanta Ave.,1930-1939,"28.526987549456646, -81.3826786610652"
Sinclair Refining Co.,1417 Atlanta Ave.,1930-1939,"28.524649628693645, -81.38249386106533"
Herman's Loan Office&comma; Inc. (pawnbroker),27 W. Church St.,1930-1939,"28.54063381100846, -81.37966188246672"
Emrich's Pharmacy,33 W. Church St.,1930-1939,"28.54061094221925, -81.37976650027689"
Orlando Citrus Growers Assn,103 W. Concord Ave.,1930-1939,"28.551005233725995, -81.38091057889473"
Florida Agricultural Supply Co.,1040 W. Amelia ,1930-1939,"28.548997148629667, -81.39519483222963"
Gibbs Machine,375 N. Garland,1930-1939,"28.547004651236193, -81.38183473222969"
Central Cigar & Tobacco Co.,630 W. Central Ave.,1930-1939,"28.541808825618315, -81.38832272063557"
Hutchinson Tractor Equipment,1216 W. Central Blvd.,1930-1939,"28.541801400671243, -81.39610833412992"
Orlando Coca-Cola Bottling Co.,325 W. Gore,1930-1939,"28.53145589848294, -81.3836402002769"
Thomas Lumber Company,231 W. Gore St.,1930-1939,"28.531504055139138, -81.38178358601056"
Wilson & Toomer Fertilizer Co,1040 W. Amelia ,1930-1939,"28.548997148629667, -81.39519483222963"
The Florida Agricultural Supply Co.,1040 W. Amelia ,1930-1939,"28.548997148629667, -81.39519483222963"
West Church Fish & Poultry Market Inc.,646 W. Church,1930-1939,"28.53998438137565, -81.38880700094755"
Mrs. Mary A. Hage (grocery),338 W. Church,1930-1939,"28.540059254758418, -81.38327181132068"
Fishback Irrigation Supply Co.&comma; Inc.,74 W. Concord ,1930-1939,"28.55066877571543, -81.38047563222963"
Williams Pharmacy,529 W. Church St.,1930-1939,"28.540281642211898, -81.38554138248563"
Walkers Hotel,733 W. Jackson St.,1930-1939,"28.53933047572155, -81.39040090339479"
