Greater Orlando Area Legal Services Inc.,1036 W. Amelia St.,1980-1989,"28.54902117571621, -81.3945828322296"
First Haitian Church of the Nazarene,728 W. Amelia St.,1980-1989,"28.549014972932977, -81.39035296296484"
Central Florida Battery Distributors,1020 W. Amelia St.,1980-1989,"28.548979248638044, -81.39412556296486"
National Performance Warehouse of Orlando,1030 W. Amelia St.,1980-1989,"28.548948912153865, -81.39451432883504"
The Full Deliverance Church of Jesus,921 Bentley Ave.,1980-1989,"28.547187, -81.393123"
Smith Rooming House,739 Bentley St.,1980-1989,"28.54686164291978, -81.39065122978256"
Ed Rivara Inc. (display designers and manufacturers),312 Hames Ave.,1980-1989,"28.546158524833867, -81.39647100339462"
C & M Core Distributors,1215 W. Jefferson St.,1980-1989,"28.54518232643095, -81.39604343222967"
Precision Tire Service Inc.,1230 W. Jefferson St.,1980-1989,"28.544768325083478, -81.39673000339468"
US Federal Building,80 N. Hughey Ave.,1980-1989,"28.543441200520103, -81.38321217455967"
Autowize Distribution Center,725 W. Central Blvd.,1980-1989,"28.54294610056825, -81.38995863412987"
Pinnacle Supply Corp.,777b W. Central Blvd.,1980-1989,"28.542894600572815, -81.39040986296509"
Johnstone Supply,2139 W. Central Blvd.,1980-1989,"28.542475950836973, -81.4089766629651"
Employers Overload,401 W. Central Blvd.,1980-1989,"28.542461471467174, -81.38418493653"
Osceola Equipment Service,705 W. Central Blvd.,1980-1989,"28.542424600615103, -81.38931582063556"
Neilson & Associates (lawyers),135 W. Central Blvd. #200,1980-1989,"28.542350706379146, -81.38140932978257"
U S Sprint,135 W. Central Blvd. #500,1980-1989,"28.542350706379146, -81.38140932978257"
Colonial Service & Mtge. Corp.,135 W. Central Blvd. #600,1980-1989,"28.542350706379146, -81.38140932978257"
McDonald Computer Corp.,135 W. Central Blvd. #650,1980-1989,"28.542350706379146, -81.38140932978257"
Great Northern Financial Corp.,135 W. Central Blvd. #650,1980-1989,"28.542350706379146, -81.38140932978257"
Thomas J. Fisher & Co. Inc. (real estate),135 W. Central Blvd. #690,1980-1989,"28.542350706379146, -81.38140932978257"
American Pioneer Savings Bank,135 W. Central Blvd. #700,1980-1989,"28.542350706379146, -81.38140932978257"
Stephanie M. Zorie (attorney),135 W. Central Blvd. #820,1980-1989,"28.542350706379146, -81.38140932978257"
Ambrette & Tellechea (attorneys),135 W. Central Blvd. #850,1980-1989,"28.542350706379146, -81.38140932978257"
American Pioneer Telephone Inc.,135 W. Central Blvd. #1050,1980-1989,"28.542350706379146, -81.38140932978257"
Orange County Fire Equipment Inc.,437 W. Central Blvd.,1980-1989,"28.542330025521185, -81.3847166898999"
North Garland Body Works,1201 W. Central Blvd.,1980-1989,"28.542303650821744, -81.39590196296511"
J & J Moraguez (automobile accessories),701 W. Central Blvd.,1980-1989,"28.54227855081938, -81.38927973412991"
Aztec Development Corp.,1331 W. Central Blvd.,1980-1989,"28.542270700628972, -81.39859786296513"
A-1 Central Paint & Body,1107 W. Central Blvd.,1980-1989,"28.542224800633136, -81.39466876296513"
Central West Indian & American Grocery,2009 W. Central Blvd.,1980-1989,"28.54221122554605, -81.40605823412996"
Newco Inc.,2009 W. Central Blvd.,1980-1989,"28.54221122554605, -81.40605823412996"
A A A Temp Jobs,1103 W. Central Blvd.,1980-1989,"28.542126100642054, -81.39455069180033"
Alley's Beer Tavern,817 W. Central Blvd.,1980-1989,"28.542097149901604, -81.39122386296516"
First Baptist Thrift Shop,126 W. Central Ave.,1980-1989,"28.541974094210243, -81.3813338113856"
Eitharong Unmarid Art Gallery,130 W. Central Blvd.,1980-1989,"28.541950781203347, -81.38141378255051"
Sunrise Distributors,1202 W. Central Blvd.,1980-1989,"28.541850800666772, -81.39583952063555"
Fussell Game Repair,1202h W. Central Blvd.,1980-1989,"28.541850800666772, -81.39583952063555"
House of Curls,916 W. Central Blvd.,1980-1989,"28.541849000666993, -81.39255847830604"
Glover Signs,926 W. Central Blvd.,1980-1989,"28.54184840066698, -81.39259596296516"
Labor World Employees,1200 W. Central Blvd.,1980-1989,"28.541816150778303, -81.39563490529473"
Webb's Z World,666 W. Central Blvd.,1980-1989,"28.541778825623563, -81.38882473412995"
Merke's Auto Parts & Metal Co.,624 W. Central Ave.,1980-1989,"28.541760250579895, -81.38804200529472"
Billy C. Wood Auto Sales,624 W. Central Blvd.,1980-1989,"28.541760250579895, -81.38804200529472"
Flowers Baking Co.,1330 W. Central Blvd.,1980-1989,"28.541740100676734, -81.39856780529473"
Meals on Wheels,808 W. Central Blvd.,1980-1989,"28.541706400679825, -81.39095816296518"
Segrest Bindery,2112 W. Central Blvd.,1980-1989,"28.541704000679953, -81.40820436296515"
Mid-Fla Alignment,2114 W. Central Blvd.,1980-1989,"28.541684550766654, -81.40833669180037"
Eagle Distributing Co. (video games),1130 W. Central Blvd.,1980-1989,"28.54161425076033, -81.39551646296516"
Pittman Upholstery,2116 W. Central Blvd.,1980-1989,"28.541583275723767, -81.40823716296515"
Alvin R. Holte Realtors,508 W. Central Blvd.,1980-1989,"28.541553825660433, -81.38520373222983"
Bernie's Quick Service Tire Co.,1106 W. Central Blvd.,1980-1989,"28.541372850684017, -81.39468356296517"
Sunshine Taxi-Limousine & Transportation Service,106 S. Division Ave.,1980-1989,"28.54087964222518, -81.38502323768574"
C J Motors Inc.,595 W. Church St.,1980-1989,"28.54079478141182, -81.38625706536507"
The Manufacturing Co. Ltd,1333 W. Church St.,1980-1989,"28.540769818970077, -81.39881786536505"
Sun Bank Office Building,15 W. Church St.,1980-1989,"28.54067801935598, -81.37941478578733"
Professional Rental Services,747 W. Church St.,1980-1989,"28.5406436547453, -81.39094624690314"
Galleria Bath Showplace,2141 W. Church St.,1980-1989,"28.540641300772077, -81.40927823222988"
Behr's Shoe Center,41 W. Church St.,1980-1989,"28.54060491100979, -81.37991958248563"
Apple Annie's,125 W. Church St.,1980-1989,"28.54050719848262, -81.38138018248567"
Southern Comfort (beauty salon),619 W. Church St.,1980-1989,"28.54042799848259, -81.38777968246674"
Phineas Phoggs Ballon Works,101 W. Church St.,1980-1989,"28.54041457431654, -81.38090651561706"
Lili Marlene's Aviators Pub & Restaurant,121 W. Church St.,1980-1989,"28.540404385946644, -81.3811378646944"
Custom Screens & Home Improvement,2103 W. Church St.,1980-1989,"28.54038565094619, -81.40783120339478"
Alcove (produce dealer),2127 W. Church St.,1980-1989,"28.540359300797448, -81.40841246106486"
Orlando Car Care Specialists,919 W. Church St.,1980-1989,"28.540346154751997, -81.39260568248565"
Phil's Paint & Body Shop,921 W. Church St.,1980-1989,"28.5403433984826, -81.39265524690317"
Central Florida Ductwork & Welding,921 W. Church St.,1980-1989,"28.5403433984826, -81.39265524690317"
Laury's Coin Laundromat,2383 W. Church St.,1980-1989,"28.540323250962746, -81.41214603222988"
The Regal House,573 W. Church St.,1980-1989,"28.540322655496144, -81.38621169073011"
Church Street Pool Room,563 W. Church St.,1980-1989,"28.540312429998085, -81.38600147023028"
Lefty's Pub,571 W. Church St.,1980-1989,"28.540311001016313, -81.38624331687228"
American Legion Post,741 W. Church St.,1980-1989,"28.5403106422126, -81.39080563585935"
Clyde's Barber Shop,731 W. Church St.,1980-1989,"28.54030365475294, -81.39028906469439"
Cardell's Paint-Body Shop,2369 W. Church St.,1980-1989,"28.540299057753828, -81.41195837236234"
Church Street Beauty Salon,553 W. Church St.,1980-1989,"28.54029653610616, -81.38579244874846"
Frank's Soda Shop,557 W. Church St.,1980-1989,"28.54029623610622, -81.38607990520694"
Rackard's Employment Service,503 W. Church St.,1980-1989,"28.540293567294363, -81.38528536469443"
Tabernacle of Prayer,527 W. Church St.,1980-1989,"28.54028891102396, -81.38552148248564"
Woody's Automotive Parts,2201 W. Church St.,1980-1989,"28.540288711023916, -81.40984978246674"
Video Games & Pool Room,543 W. Church St.,1980-1989,"28.54028299848265, -81.38569061561705"
Rosie's Antique Gift Shop,76 W. Church St.,1980-1989,"28.540200284919212, -81.3806469978258"
Thomas Beauty & Barber Supplies,532 W. Church St.,1980-1989,"28.540081998482567, -81.38555461130177"
Global Video,744 W. Church St.,1980-1989,"28.540081135343943, -81.39058871132067"
Handi-Man Employment Service,338 W. Church St.,1980-1989,"28.540059254758418, -81.38327181132068"
Hong's Soul Train (clothing),332 W. Church St.,1980-1989,"28.54005424220681, -81.38322354690315"
Soul Train Fashions,334 W. Church St.,1980-1989,"28.54005198593094, -81.38323784690314"
The Bryan Hotel,330 W. Church St.,1980-1989,"28.540051785930917, -81.38320656469442"
Negril Cove,536 W. Church St.,1980-1989,"28.540031, -81.385605"
Community Karate,444 W. Church St.,1980-1989,"28.5399904547599, -81.38472936469441"
Prayer House of Faith,440 W. Church St.,1980-1989,"28.539985742205253, -81.38471676469442"
Huber Construction Co.,228 S. Hughey Ave.,1980-1989,"28.53994462594928, -81.3828632610649"
Oakridge Investments,228 S. Hughey Ave.,1980-1989,"28.53994462594928, -81.3828632610649"
Moore Management Co. (real estate),228 S. Hughey Ave.,1980-1989,"28.53994462594928, -81.3828632610649"
Buffalo Trading Co.,102 W. Church St.,1980-1989,"28.539894600473627, -81.38101896284908"
Certified Transmissions,1310 W. Church St.,1980-1989,"28.53989060648957, -81.39787326536509"
Twin Gardens Beauty Salon,570 W. Church St.,1980-1989,"28.539879554762436, -81.3863360646944"
Tracy Labor,574 W. Church St.,1980-1989,"28.539877293930456, -81.38638165861767"
Elk's Rest Home,554 W. Church St.,1980-1989,"28.53983795476338, -81.38607186899077"
Morgan Brothers & Supply Inc.,2120 W. Church St.,1980-1989,"28.53982960084519, -81.40861928989995"
Royal Vaults Inc.,2300 W. Church St.,1980-1989,"28.539810285920154, -81.41137388248565"
Highway Equipment & Supply,1017 W. Jackson St.,1980-1989,"28.539458593930497, -81.3940658297826"
Southeast Atlantic Corp. Bottling Co. of Florida Inc.,1414 W. Church St.,1980-1989,"28.53941282604488, -81.4002421898999"
Ed's Quick Shop,801 W. Jackson St.,1980-1989,"28.53931795055261, -81.39123336106492"
Felicity Musical Instrument Works Inc.,408 S. Hughey Ave.,1980-1989,"28.53912040091257, -81.38296269180047"
A R C Body Repair,1347 W. Anderson St.,1980-1989,"28.536772419328237, -81.39893600094757"
Graves Brothers Refrigeration Supplies Inc.,416 S. Garland Ave.,1980-1989,"28.53662717572308, -81.38126863222989"
Ferguson-Ferguson Decals,1342 W. Anderson St.,1980-1989,"28.536379793930863, -81.39898002978263"
E C Kinney Building & Painting Contractors,462 S. Garland Ave.,1980-1989,"28.53623102483394, -81.38126973222998"
Sun Country Electric Inc.,462 S. Garland Ave.,1980-1989,"28.53623102483394, -81.38126973222998"
Park Plumbing & Hardware Specialties Inc.,1424 W. Anderson St.,1980-1989,"28.53622021937784, -81.40021872978261"
Reliable Motorcycle Salvage,1240 W. Anderson St.,1980-1989,"28.536201427207036, -81.3967533848587"
Sears Fiberglass Pools,300 W. America St.,1980-1989,"28.533975578319925, -81.38214396106514"
Parrish & Bailey PA (lawyers),116 America St.,1980-1989,"28.533838227045212, -81.38074363222995"
Tom Skinner Clubs Inc.,3000 Carter St.,1980-1989,"28.53383696387204, -81.40240530418787"
Edward Harris Jr. (consultants),124 America St. Apt. 15,1980-1989,"28.53362868117741, -81.38127983407529"
Graphic Arts Associates,632 S. Hughey Ave.,1980-1989,"28.53349612711007, -81.3828368629655"
F D R Roofing Inc.,718 S. Hughey Ave.,1980-1989,"28.532548401504094, -81.38293746296551"
Trinity Group Fastening Systems Inc.,806 S. Hughey Ave.,1980-1989,"28.532140175729, -81.38304293413036"
Mitchell Plumbing,725 S. Goldwyn Ave.,1980-1989,"28.532070601543623, -81.41755320339506"
Henry's Portion Meats,1355 W. Gore St.,1980-1989,"28.531458206867878, -81.39959872978267"
Central Florida Paper Co.,325 W. Gore St.,1980-1989,"28.53145589848294, -81.3836402002769"
West Indian American Supper Club,1377 W. Gore St.,1980-1989,"28.531416719808032, -81.39965105861768"
Dobson Woods & Water,850 S. Hughey Ave.,1980-1989,"28.531396249851962, -81.38296430529518"
Potts Cleaners,907 S. Goldwyn Ave.,1980-1989,"28.53129312395322, -81.4177035322301"
Wm. C. King (dentist),809 S. Goldwyn Ave.,1980-1989,"28.53126384983664, -81.41778690339508"
Bahia Shrine Temple (Circus),56 W. Gore St.,1980-1989,"28.53114910162635, -81.37845060339511"
Ebony Family Restaurant & Catering Service,913 S. Goldwyn Ave.,1980-1989,"28.531121175726067, -81.41752920339502"
Morris Roofing Co.,1512 W. Gore St. Ste. 100,1980-1989,"28.53089410689323, -81.4010513009476"
Lionel C. Abbott (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
Raymond C. Cottrell (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
Allen K. Holcomb (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
John J. Kennedy (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
Thomas C. Marbury (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
Robt. Stonerock Jr. (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
Edward R. Uhlemann (physicians and surgeons),200 W. Gore St.,1980-1989,"28.530873706894074, -81.38103716536513"
Construction Development Corp.,100 W. Gore St.,1980-1989,"28.530802545795368, -81.38009272978265"
Metropolitan Alcoholism Council Inc.,712 W. Gore St.,1980-1989,"28.530663632847748, -81.38948332978269"
P I E (trucking),1724 W. Gore St.,1980-1989,"28.530579632858917, -81.40386146536517"
Red Fez Lounge,60 W. Gore St.,1980-1989,"28.530560033759762, -81.37886360902344"
Sirilus Grocery,927 S. Goldwyn Ave. Ste. 3,1980-1989,"28.53053625359449, -81.41774953223015"
Philadelphia Hoagie Shop,927 S. Goldwyn Ave. Ste. 5,1980-1989,"28.53053625359449, -81.41774953223015"
Audrianne's Boutique Elegance,927 S. Goldwyn Ave. Ste. 7,1980-1989,"28.53053625359449, -81.41774953223015"
Souvenir Photo Studio,927 S. Goldwyn Ave. Ste. 8,1980-1989,"28.53053625359449, -81.41774953223015"
Celebrity Clothing Store,927 S. Goldwyn Ave. Ste. 11,1980-1989,"28.53053625359449, -81.41774953223015"
The Right Step (shoe dealer),927 S. Goldwyn Ave. Ste. 15,1980-1989,"28.53053625359449, -81.41774953223015"
Candy's Girl,927 S. Goldwyn Ave. Ste. 17,1980-1989,"28.53053625359449, -81.41774953223015"
M H S O C (health care service),927 S. Goldwyn Ave. Ste. 200,1980-1989,"28.53053625359449, -81.41774953223015"
Last Day Deliverance Church,927 S. Goldwyn Ave. Ste. 215,1980-1989,"28.53053625359449, -81.41774953223015"
David Wilson III (lawyer),927 S. Goldwyn Ave. Ste. 222,1980-1989,"28.53053625359449, -81.41774953223015"
Rainbow Construction,927 S. Goldwyn Ave. Ste. 226,1980-1989,"28.53053625359449, -81.41774953223015"
El-Bethel Realty Inc.,927 S. Goldwyn Ave. Ste. 229,1980-1989,"28.53053625359449, -81.41774953223015"
Architectural Tire & Associates Inc. (roofing materials),711 Atlanta Ave.,1980-1989,"28.530109379705234, -81.38356573223011"
Clarence M. Gilbert (physicians and surgeons),31 Columbia St. Ste. 1,1980-1989,"28.529079801812646, -81.37810220339512"
Robert W. Thrailkill (physicians and surgeons),31 Columbia St. Ste. 2,1980-1989,"28.529079801812646, -81.37810220339512"
Harold R. Torrance (physicians and surgeons),31 Columbia St. Ste. 6,1980-1989,"28.529079801812646, -81.37810220339512"
Central Plastering & Development Co. Inc.,1102 Atlanta Ave.,1980-1989,"28.5290065496361, -81.38389403223016"
Jennings Battery Service,1105 S. Division Ave.,1980-1989,"28.52894037572741, -81.38408286106517"
H & C Services of Orlando,1104 Atlanta Ave.,1980-1989,"28.528842675727347, -81.38376077455997"
Columbia Professional Building,61 Columbia St.,1980-1989,"28.52882040183593, -81.3790257322301"
Burkett Construction Inc.,1107 Atlanta Ave.,1980-1989,"28.52879772794946, -81.38338723223018"
D Anna Building Roofing,1107 S. Division Ave.,1980-1989,"28.528795723508, -81.38459536106522"
WOKB Radio Station,1111 S. Division Ave.,1980-1989,"28.52863667572735, -81.38426576106517"
Robert A. Huggins General Contractors Inc.,1115 Atlanta Ave.,1980-1989,"28.528578954120817, -81.38337713223018"
Central Florida Motor Home Repair,1241 Columbia St.,1980-1989,"28.52820780189113, -81.39661183223022"
Shaliaja S. Nadkarni (physicians and surgeons),115 Columbia St.,1980-1989,"28.52812784955789, -81.38125116106525"
Robert N. Serros MD PA,115 W. Columbia,1980-1989,"28.52812784955789, -81.38125116106525"
June F. Kennedy (audiologist),95 Columbia St.,1980-1989,"28.52810565424821, -81.38048588990019"
Ewasko's Litho Services,421 Columbia St.,1980-1989,"28.5280797280784, -81.3845251610652"
Shenk's Specialty Cars,425 Columbia St.,1980-1989,"28.52807200190331, -81.38456600524042"
Orange Medical Press,415 Columbia St.,1980-1989,"28.528067475727774, -81.38419024572505"
Water Wonders Inc.,1703 Acme St.,1980-1989,"28.5280670331973, -81.40378213"
Continental Window & Glass,1647 Acme St.,1980-1989,"28.5279909070242, -81.40298977"
Zaun Equipment,1630 Acme St.,1980-1989,"28.5278014322813, -81.40232027"
New Birth Temple of Peace,601 Columbia St.,1980-1989,"28.527757701931566, -81.38754793223013"
Vince's Auto Body,1220 Columbia St.,1980-1989,"28.527697532995276, -81.39592060339513"
Mark Blaydes (physicians and surgeons),45 Columbia St.,1980-1989,"28.52766524951676, -81.37839210339516"
Treatment Alternatives to Street Crime,100 W. Columbia St.,1980-1989,"28.527664054366806, -81.38065768990026"
Mothers Against Drunk Drivers,100 W. Columbia St.,1980-1989,"28.527664054366806, -81.38065768990026"
Lepley Apartments,52 Columbia St.,1980-1989,"28.527656328154468, -81.37875383223013"
Carducci-Orthopedics Professional Association,62 Columbia St.,1980-1989,"28.527653801941, -81.37934773223019"
Tri County Landscaping of Orlando Inc.,1800 Acme St.,1980-1989,"28.527637028161344, -81.40496976296573"
Dorothy T. Lloyd (physicians and surgeons),60c Columbia St.,1980-1989,"28.52761827572786, -81.37896638990033"
Robert D. Bast (physcians and surgeons),60f Columbia St.,1980-1989,"28.52761827572786, -81.37896638990033"
Central Florida Pulmonary Physicians PA,60f Columbia St.,1980-1989,"28.52761827572786, -81.37896638990033"
Juan J. Herran (physicians and surgeons),60f Columbia St.,1980-1989,"28.52761827572786, -81.37896638990033"
Alan R. Varraux (physicians and surgeons),60f Columbia St.,1980-1989,"28.52761827572786, -81.37896638990033"
J Piercey Studios (glass dealers-stained and leaded),1720 Acme St.,1980-1989,"28.527615493932984, -81.40420819466533"
Kelly's Fast Express,1662 Acme St.,1980-1989,"28.5275530070438, -81.40348203"
Mellon-Stuart Co.,1812 Acme St.,1980-1989,"28.527517301956703, -81.40499556296578"
Galaxy Printing,1718 Acme St.,1980-1989,"28.527500607046232, -81.40407240141249"
Jimco Stone Centers,1237 Atlanta Ave.,1980-1989,"28.526998549457687, -81.38286988990025"
Hickey's Auto Clinic,1321 Grand Ave.,1980-1989,"28.52673754943444, -81.39799666106526"
Charlie's Auto Repair,1501 Grand Ave.,1980-1989,"28.526701975728567, -81.40027473223019"
McDonald Automotive,1417 Grand Ave.,1980-1989,"28.526566102038927, -81.39970113223015"
Vassar E. Lowe (bookkeeping),1412 Grand Ave.,1980-1989,"28.526287002063782, -81.39944396106527"
Concrete Inc.,1416 Grand Ave.,1980-1989,"28.526266849392623, -81.3996643033951"
Orlando Cylinder Head & Block Exchange,1514 S. Division Ave.,1980-1989,"28.524164422682343, -81.38489576106527"
H.C. Buchanan Concrete&comma; Inc.,1600 Atlanta Ave.,1980-1989,"28.523573849153077, -81.38325620339525"
Capricorn Foods,1601 Atlanta Ave.,1980-1989,"28.52357295546647, -81.38248313223029"
Orlando Regional Medical Center Federal Credit Union,1700 S. Division Ave.,1980-1989,"28.52253267573074, -81.3849361322303"
Airsport Air Boats Inc.,1719a S. Division Ave.,1980-1989,"28.522034402446558, -81.38431943223031"
Byer's Mike Fleet Service,1804 S. Division Ave.,1980-1989,"28.521665473252362, -81.38511365767009"
Gimondo Custom Welding,1806 S. Division Ave.,1980-1989,"28.521615075731177, -81.38500130339528"
Orlando-Quali-Tique Auto Repr.,1828 S. Division Ave.,1980-1989,"28.52086027573162, -81.3850922033953"
East Orlando Garage Inc.,1834 Atlanta Ave.,1980-1989,"28.52059884888888, -81.38348593223034"
Orlando Cylinder Head & Block Exchange,1840 S. Division Ave.,1980-1989,"28.520507702583895, -81.38510293223038"
Engine World USA Inc.,1840 S. Division Ave.,1980-1989,"28.520507702583895, -81.38510293223038"
Robin Kitchen & Bath Cabinetry,1308 1/2 W. Kaley St.,1980-1989,"28.51977310264996, -81.39808216106542"
Velma's Salon of Beauty,1236 W. Kaley St.,1980-1989,"28.51975704871275, -81.39620420330436"
Seven Eleven,1240 W. Kaley St.,1980-1989,"28.51972490265448, -81.3964080610653"
Bakery-Confectionery & Tobacco Worker Local 103,1238 W. Kaley St.,1980-1989,"28.519706648708286, -81.39635916097535"
Old Dominion Freight Lines,2009 S. Division Ave.,1980-1989,"28.518809248729735, -81.38417253223042"
American Cast Iron Pipe Co.,2033 S. Division Ave.,1980-1989,"28.5185284703996, -81.3846023015501"
Southern Scenic & Theatrical Supply,2111 S. Division Ave.,1980-1989,"28.517830148642922, -81.38385743223041"
Everbest Inc.,2111a S. Division Ave.,1980-1989,"28.517830148642922, -81.38385743223041"
Image 7 (box mfrs),315 W. Grant St.,1980-1989,"28.516875775733872, -81.38181376106552"
Florida Signworks,315 W. Grant St.,1980-1989,"28.516875775733872, -81.38181376106552"
Orlando Central Commerce Center,315a W. Grant St.,1980-1989,"28.516875775733872, -81.38181376106552"
Hospitality Galleries,315b W. Grant St.,1980-1989,"28.516875775733872, -81.38181376106552"
Top Auto,315m W. Grant St.,1980-1989,"28.516875775733872, -81.38181376106552"
A C R Wholesale Air Conditionng Supply,549 W. Grant St.,1980-1989,"28.516850984454667, -81.38644494757062"
Wholesale Business Products,2218 S. Division Ave.,1980-1989,"28.51678390291872, -81.38494743223048"
Royal Business Forms Inc.,543 W. Grant St.,1980-1989,"28.516726057306688, -81.38620021873557"
F J R Food Distributors,118b W. Grant St.,1980-1989,"28.51639264851509, -81.37985718990056"
Four Seasons Supply,118c W. Grant St.,1980-1989,"28.51639264851509, -81.37985718990056"
Cardello Electric Supply Co.,118e and f W. Grant St.,1980-1989,"28.51639264851509, -81.37985718990056"
Gas Equipment Supply Co.,118n W. Grant St.,1980-1989,"28.51639264851509, -81.37985718990056"
Atkins Paper Inc.,460 W. Grant St.,1980-1989,"28.51639074851493, -81.38393866106547"
Wm C Jomes (real estate),114 W. Grant St.,1980-1989,"28.51632899484551, -81.37984717890123"
Dorsi M. Wells (real estate),114 W. Grant St.,1980-1989,"28.51632899484551, -81.37984717890123"
American Associates Co. Inc. (roofing materials),114 W. Grant St.,1980-1989,"28.51632899484551, -81.37984717890123"
Vigorrento Foods Inc.,380 W. Grant St.,1980-1989,"28.516139202976873, -81.38249116106547"
Roquemore Oil Co.,2741 S. Division Ave.,1980-1989,"28.51366360319946, -81.38352456106553"
Central Florida Farm Credit Service,815 N. Garland Ave.,1980-1989,"28.55557509429575, -81.38113616106452"
Lighting Litho Inc.,3103 W. Colonial Dr.,1980-1989,"28.554931147033287, -81.41524566106447"
Friendly Restaurant,3255 W. Colonial Dr.,1980-1989,"28.554893423265817, -81.41534433222948"
Cooper Jones-Gar Inc. (real estate),749 N. Garland Ave.,1980-1989,"28.55451982333275, -81.3812107322295"
Galbraith Oil & Gas (exploration and development),749 N. Garland Ave. Rm. 1,1980-1989,"28.55451982333275, -81.3812107322295"
The Leedy Corp (financial agents),749 N. Garland Ave. Rm. 201,1980-1989,"28.55451982333275, -81.3812107322295"
Brandel-Stephens & Co. Inc.,749 N. Garland Ave. Rm. 202,1980-1989,"28.55451982333275, -81.3812107322295"
Jack's Quick Cash,3125a W. Colonial Dr.,1980-1989,"28.554351375713388, -81.4170223322295"
Romar Building,731 N. Garland Ave.,1980-1989,"28.554147271089303, -81.38111150339452"
Budget Fashion Eyewear,2115 W. Colonial Dr.,1980-1989,"28.553783675713603, -81.40761456106452"
Rent America (furniture rental),2117 W. Colonial Dr.,1980-1989,"28.55378187571369, -81.40774333222949"
D D S Italian & Mexican Restaurant,2111 W. Colonial Dr.,1980-1989,"28.553693171252316, -81.40774048989957"
Watson's Professional Hair Care Center,57 W. Colonial Dr.,1980-1989,"28.553471895238097, -81.38047876290987"
Budget Rental Car & Truck,2195 W. Colonial Dr.,1980-1989,"28.553471395238258, -81.40943926106458"
Shakespearin's (sound systems and equipment),2355 W. Colonial Dr.,1980-1989,"28.5534529474309, -81.4104418322295"
Peachtree Building,425 W. Colonial Dr.,1980-1989,"28.553428454458874, -81.38580366469438"
Batura Enterprises,425 W. Colonial Dr. #102,1980-1989,"28.553428454458874, -81.38580366469438"
Jacquie Berger (couselling service),425 W. Colonial Dr. #106,1980-1989,"28.553428454458874, -81.38580366469438"
First City Realty & Develop,425 W. Colonial Dr. #301,1980-1989,"28.553428454458874, -81.38580366469438"
Host Inn,919 W. Colonial Dr.,1980-1989,"28.553371610438163, -81.39248138248561"
Litho Prepsters Inc. (graphic arts),711 W. Colonial Dr.,1980-1989,"28.55334589392848, -81.38931162978254"
J M Amoco Inc.,2615 W. Colonial Dr.,1980-1989,"28.553329475713923, -81.41326871873461"
Don Olson Firestone,2395 W. Colonial Dr.,1980-1989,"28.553312323549555, -81.41120420339446"
Steak 'n Ale,601 W. Colonial Dr.,1980-1989,"28.553301254461733, -81.38820848248561"
Lorenzo's Italian Restaurant,2413 W. Colonial Dr.,1980-1989,"28.553297075713854, -81.41169320339445"
Hill's Kawasaki of Orlando Inc.,3407 W. Colonial Dr.,1980-1989,"28.55329652355249, -81.41913646504406"
Buttenhott Building,401 W. Colonial Dr.,1980-1989,"28.55327079848218, -81.38518998248561"
Citizen-Southern Realty Inc.,401 W. Colonial Dr. #9,1980-1989,"28.55327079848218, -81.38518998248561"
Wendy's,1115 W. Colonial Dr.,1980-1989,"28.553258410443217, -81.39497744690314"
Diddler's Choice Tavern,1017 W. Colonial Dr.,1980-1989,"28.553252386521045, -81.39415254690317"
Reimbursement Consultants,1243 W. Colonial Dr.,1980-1989,"28.553215505891544, -81.39716233652999"
Americanational Management Service,733 W. Colonial Dr. Ste. 201,1980-1989,"28.553214093928617, -81.39007390094747"
Commonwealth Land Title Insurance Co.,1901 W. Colonial Dr.,1980-1989,"28.553190547501494, -81.40493110339445"
The Rolls Group (investments),1999 W. Colonial Dr.,1980-1989,"28.553177699643427, -81.40539273222954"
Kevin Dowling (dentist),1525 W. Colonial Dr.,1980-1989,"28.553138298482203, -81.40134590027687"
John A. Kirst (dentist),1525 W. Colonial Dr.,1980-1989,"28.553138298482203, -81.40134590027687"
Steak 'n Egg Kitchen,900 W. Colonial Dr.,1980-1989,"28.55282870590891, -81.39176036536503"
Debby Jean Floral Fantasies,710 W. Colonial Dr.,1980-1989,"28.552799317891964, -81.38946192978254"
Albert's Pawn Shop,812 W. Colonial Dr.,1980-1989,"28.552783181946523, -81.39157149420008"
Southern Financial Systems Corp.,1344 W. Colonial Dr.,1980-1989,"28.55269311046852, -81.3993228646944"
Central Florida Treatment Center,1800 W. Colonial Dr.,1980-1989,"28.55262979969276, -81.40388993222949"
M G Russo & Assoc (engineer),1810 W. Colonial Dr.,1980-1989,"28.552616485036516, -81.40411217889444"
Thirteen Ten Plaza Office Complex,1310 W. Colonial Dr.,1980-1989,"28.552564729905484, -81.39815236536502"
Aqua Air Products,1310 W. Colonial Dr. Rm 23,1980-1989,"28.552564729905484, -81.39815236536502"
